,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
2,d871ef96820b6c7a1ada8e01a772724e,Ж,1982,2006-12-25,R,Юрга,0,Договор на текущий счет для дебетовой карты,429ca8c43cdc5f3d8c9efc9069ee3fa6,-1,-1,-1,0,0,0,0,0,0,dc
5,c79f7d18334216f7bd6c40a05e4a0335,Ж,1980,2015-06-19,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,e3baaf11e34b13c3cbb93fd6e2f6096e,МИР Debit,2019,-1,0,0,12700,1000,15000,7800,dc
8,192b644dd9fc46129e60c2f2f73b851c,Ж,1961,2010-06-04,R,Калтан,0,Договор на текущий счет для дебетовой карты,64c45e9c29fa78a6245ecd2a045c015e,МИР Debit,2018,2019,0,0,0,0,0,0,dc
16,47a1ae7b4e5ce46e69497b59dc87f45e,Ж,1969,2018-02-05,R,Прокопьевск,0,Договор на текущий счет для дебетовой карты,1e61472d87e87e4c7a64d9c14351a5c7,-1,-1,-1,0,0,0,0,0,0,dc
235936,c0558c09e6d8967a4f7da4e631af0931,Ж,1992,2018-02-09,R,Уфа,0,Договор на текущий счет для дебетовой карты,29aef8d895f0ba76f3493b58996acd89,МИР Debit,2021,-1,1100,1,400,0,2900,2900,dc
235937,c0558c09e6d8967a4f7da4e631af0931,Ж,1992,2018-02-09,R,Уфа,0,Договор на текущий счет для дебетовой карты,23120b2ce629efc4409ec06253245e55,МИР СКБ ЗП,2018,2021,1100,1,400,0,2900,2900,dc
22,a1cdd10388f052c85b597431a39ef17e,Ж,1998,2019-06-21,R,Тюмень,0,Договор на текущий счет для дебетовой карты,c8059e79bd19a5b13c4fa114bf679137,МИР Debit,2020,2021,0,0,0,0,0,0,dc
24,1d056e357297499510413c369ac188d4,М,1972,2005-07-28,R,Кропоткин,150000,Кредитная карта,9ee6bffe39cff3d03c79b7b9c65eacac,-1,-1,-1,0,0,0,0,0,0,dc
263275,31937105670a04a2d5260d4ee088468c,Ж,1990,2017-08-14,R,Санкт-Петербург,300,Договор на текущий счет для дебетовой карты,063a6eb9595adb5c0273b00d14be2862,VISA Classic Light,2017,2021,0,0,0,0,121900,121900,dc
263276,31937105670a04a2d5260d4ee088468c,Ж,1990,2017-08-14,R,Санкт-Петербург,300,Договор на текущий счет для дебетовой карты,fa25dd4de63b7c4c4ab2ab85c1a59108,Eurocard/MasterCard Gold,2020,-1,0,0,0,0,121900,121900,dc
34,f87808e3cb497d680148bc126e8e95d1,Ж,1999,2016-09-07,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,29c8e1d508952b445a8cc19fb7392a11,МИР СКБ,2018,2021,0,0,0,0,0,0,dc
45,2ef935bec18baa658514c08a08d6e724,М,1979,2015-12-15,R,Уфа,0,Договор на текущий счет для дебетовой карты,9eb82d04b35bfc6c6d4e386ffa996d90,VISA Classic Light,2018,2020,0,0,0,0,0,0,dc
46,dced080300185214cd1dea2ca7a45415,Ж,1991,2018-11-19,R,Санкт-Петербург,150000,Кредитная карта,377d3eb4675ed6befc96cc3ed875221c,-1,-1,-1,12700,7,700,0,16600,16600,dc
45151,387594a42c333135edfc141a22576967,М,1969,2019-10-28,R,Ярославль,0,Договор на текущий счет для дебетовой карты,ebb2735de1613ad9e76ba70c4eb8198f,Eurocard/MasterCard World,2019,-1,67700,30,59500,1200,406200,407200,dc
49,366b60b00dcecd39233778d64381b722,Ж,1958,2013-03-14,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,2a1532c6f5f9638770f13b746be99826,Eurocard/MasterCard Gold,2018,2019,0,0,0,0,0,0,dc
