,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
175073,dca651bbddd7004ad256a4de746e0922,Ж,1974,2010-02-05,R,Караидель,0,Договор на текущий счет для дебетовой карты,2988ede53d15b9bc59e9010be1e56ae8,МИР СКБ,2021,-1,0,0,100,200,0,200,dc
98960,20414835f1dc5da4e17c5946c872c520,М,1974,2012-12-04,R,Воронеж,70200,Кредитная карта,9f0f2c013a060484cd03a87ceea794a2,-1,-1,-1,60000,17,0,0,113300,58100,dc
4045,3f0e31a8e7875bdb7c3505222193bb30,Ж,1974,2020-02-01,R,Москва,0,Договор на текущий счет для дебетовой карты,7fcf402877f99db4a1e6aca8c7067cf9,Visa Platinum Rewards,2020,2020,0,0,0,0,0,0,dc
194372,87bd097e7b34e1bfac218dc9584c3c2b,М,1940,2013-07-18,R,Уфа,0,Договор на текущий счет для дебетовой карты,fab039b1fa42d7f7ef88a7c1fb4acfdb,VISA Infinite,2020,2022,0,0,2100,0,3900,0,dc
194373,87bd097e7b34e1bfac218dc9584c3c2b,М,1940,2013-07-18,R,Уфа,0,Договор на текущий счет для дебетовой карты,b536b3de3c1b619413be03f1dc46b0fc,MasterCard World Elite,2020,2022,0,0,2100,0,3900,0,dc
194374,87bd097e7b34e1bfac218dc9584c3c2b,М,1940,2013-07-18,R,Уфа,0,Договор на текущий счет для дебетовой карты,b8af656672ca99c4f6c7d85c54674138,Priority Pass,2020,2022,0,0,2100,0,3900,0,dc
121148,48110737b805cbe6ceb538fc38912ec2,Ж,1968,2020-02-19,R,Москва,0,Договор на текущий счет для дебетовой карты,f0cfed9b46a63a9c2527ad783d116401,Eurocard/MasterCard World,2020,-1,0,0,0,0,47300,47300,dc
4056,0d6e17593b63f9d0e5e8c44b8ecdcf82,Ж,1983,2013-05-06,R,Раевский,0,Договор на текущий счет для дебетовой карты,6f94aec6ef2119831de7440772d120f0,MasterCard Electronic,2019,2021,0,0,0,0,40000,40000,dc
4060,1edfa3e2e37f8c41784209676b752ed9,Ж,1981,2003-10-16,R,Краснодар,0,Договор на текущий счет для дебетовой карты,319a262bf02634a3cf66a589c843bf30,-1,-1,-1,0,0,0,0,0,0,dc
15255,b9905080ce80e8c37538da5bb9c742cf,М,1980,2019-08-01,R,Курган,0,Договор на текущий счет для дебетовой карты,960188e4d068711ad9f0787b73445005,Visa Platinum Rewards,2020,2021,400,4,500,0,4900,4900,dc
