,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
101916,6abd8767cb67eeed1244e149e70f12a4,М,2002,2021-03-12,R,Кемерово,0,Договор на текущий счет для дебетовой карты,3ece7e4a4e9bb2b25242f8395e6b34af,-1,-1,-1,0,0,0,0,0,0,dc
101954,cc9e36f41a2a637bb2863f17096088b8,Ж,1973,2013-11-20,R,Златоуст,0,Договор на текущий счет для дебетовой карты,c8a49892b97d763602f11cfe2eace1b1,-1,-1,-1,0,0,0,0,0,0,dc
102038,231bbcae17dcbd2e7aa2c5b795ef1b8f,Ж,1986,2021-03-15,R,Вологда,0,Договор на текущий счет для дебетовой карты,d6f75359056aa9ac0795aea17c2388ca,-1,-1,-1,0,0,0,0,0,0,dc
128243,481b86ff2cf4551ff97a99d8eb2d461e,Ж,2003,2021-03-11,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,82b0faccf395284d6fd820fe369e9ccf,МИР Debit,2021,-1,3300,45,400,0,4300,3900,dc
136839,407cbae266a76e63fc1c3fb42ba651c4,Ж,2003,2021-03-11,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,927201ae3946566e03eaf0daf1e012f8,МИР Debit,2021,-1,1800,6,300,100,1800,1800,dc
107630,3f950770e28a9a76537b0773790422c0,Ж,1964,2015-07-03,R,Геленджик,0,Договор на текущий счет для дебетовой карты,60caaf2e7f9aefd4fb095648d0f045cb,Visa Platinum Rewards,2021,-1,1600,6,2000,8800,44200,52600,dc
123117,737ca60c4566577fa9d98d7eae6ed223,М,1986,2021-03-24,R,Москва,0,Договор на текущий счет для дебетовой карты,7f4580adf68cd0279343fd9ec112efc9,VISA Gold,2021,-1,2600,4,18800,18800,45100,57400,dc
102377,2d3d41d430c9f324ca52d8a413b091e6,М,1996,2021-03-05,R,Уфа,0,Договор на текущий счет для дебетовой карты,8ab2adf002460b8ae9ef5157bf860726,-1,-1,-1,0,0,0,0,0,0,dc
116553,86e7ce7a82e0979f0e801dc6177d3717,Ж,1972,2013-06-13,R,Кумертау,0,Договор на текущий счет для дебетовой карты,ec26eb67b4649f132ad45ea6ca7af62f,Eurocard/MasterCard World,2020,2021,0,0,0,0,200,200,cc
108955,4b31884176d3aa133433aa66ac36725e,М,1994,2017-10-09,R,Нижневартовск,0,Договор на текущий счет для дебетовой карты,f7d5fc31921fa829d8159b44fadd61f4,-1,-1,-1,0,0,15100,0,21000,11000,dc
122261,b7fc71bb0febf821c9194e08ab28e894,Ж,1985,2021-03-31,R,Вольск,0,Договор на текущий счет для дебетовой карты,bbf5f1a4b1c6dda2f61685673a48b41b,Visa Platinum Rewards,2021,2022,500,4,0,0,600,600,dc
109351,07de99040618a058e932ab6699370004,М,2000,2021-03-30,N,Москва,0,Договор на текущий счет для дебетовой карты,31acf90caefd7e177f37a30e8c55afcd,VISA Gold,2021,-1,4900,10,2100,0,30900,31000,dc
102530,2faa599f501cbabb5a84c58883ec30a9,Ж,1969,2021-02-03,R,Гусь-Хрустальный,0,Договор на текущий счет для дебетовой карты,6bcfa71faf0a07878b4199d1653319f5,-1,-1,-1,0,0,0,0,0,0,dc
160479,f79828da439e90b345ddba42ba1dbf2a,Ж,1962,2010-10-23,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,ff0d9d7c223683f18a941c5626967c25,МИР СКБ,2021,-1,400,4,200,0,400,400,dc
115433,f54438abcf0d5faf1dea965479af313d,М,1971,2021-03-02,R,Сарапул,0,Договор на текущий счет для дебетовой карты,ec7928a02ea966fcc91068c61936024e,Visa Platinum Rewards,2021,-1,600,6,0,0,600,600,dc
107915,a1b7eefec7a8a57c96181ddce4e6d38a,Ж,1993,2020-05-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,34a0c010f2098ff20d1474fa1708c838,VISA Infinite,2021,2021,213800,38,25300,0,324200,324200,dc
107916,a1b7eefec7a8a57c96181ddce4e6d38a,Ж,1993,2020-05-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,fe69f7cd4fcc2ead192ffc72df8d19ff,Priority Pass,2021,2021,213800,38,25300,0,324200,324200,dc
149001,a436e1303d8cbd3fffb0fe941a45fad5,М,1990,2021-02-18,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,a77ace043749c6e3ccdb3e988d85dca8,Visa Platinum Rewards,2021,2022,0,0,0,0,7700,7700,dc
102977,784528ece9e150f3afae5894ebfe936e,М,1989,2021-03-04,R,Москва,0,Договор на текущий счет для дебетовой карты,f5f61e1371fe3d1f6dd026be6c7bb005,-1,-1,-1,0,0,0,0,0,0,dc
109492,0168f9d786e3303bf3212b03ba32b5ab,Ж,1979,2009-12-03,R,Мелеуз,0,Договор на текущий счет для дебетовой карты,a691adf1c5d8888355182d739a3406c9,Visa Platinum Rewards,2021,2021,100,1,0,0,300,300,dc
103127,f922d0bf555c84bfa876759b77ac732f,М,1971,2021-03-01,N,Москва,0,Договор на текущий счет для дебетовой карты,1fecd532c536951ebfc9a0e9a7af777e,Eurocard/MasterCard Gold,2021,2022,0,1,0,0,0,0,dc
103368,ace179da56d439146119c0fc8555ee8e,Ж,1990,2008-06-24,R,Иглино,0,Договор на текущий счет для дебетовой карты,72aa846a95dabaa871788c6bc0066089,Visa Platinum Rewards,2021,-1,0,0,500,0,13600,13600,dc
