,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
158215,af0a24c729c2667476fba922718d52f5,М,1941,2014-12-22,R,Владимир,0,Договор на текущий счет для дебетовой карты,8ed5e63e063d51bee3d1b1abb2375c64,Visa Platinum Rewards,2021,2021,0,0,0,0,0,0,dc
158282,f6bc4ea676cdad10bb77a4193c82a3e8,М,1982,2013-12-17,R,Казань,150000,Кредитная карта,6e928e80f15d9a5cc639286494bde843,-1,-1,-1,33200,86,0,0,119500,119500,dc
158313,b004788ab4653627a2056df8ceadea28,М,1952,2009-09-25,R,Ейск,0,Договор на текущий счет для дебетовой карты,ee7a2c2c3cda9cf8f48f1ecfbe26eece,Visa Rewards,2021,2021,1100,1,0,0,1100,1100,cc
158414,a8a0fb7cd58b1f4a4a052bc23112d8df,Ж,1960,2021-03-24,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,613e958d3675d597d9513a6e7475b4c3,Visa Rewards,2021,2021,0,0,0,0,0,0,cc
158521,4b6d15ede3da06b803b1df8633ab45a6,М,1986,2008-04-05,R,Брянск,0,Договор на текущий счет для дебетовой карты,8055997f2dded80512bef3d5f7383681,Visa Platinum Rewards,2021,2021,6100,2,400,0,6100,6100,dc
158529,a22c5bb6d88bbe80d12a2678e283567b,М,1990,2013-09-06,R,Уфа,0,Договор на текущий счет для дебетовой карты,c88f101411a14415bec1d7fdaa5741de,Visa Platinum Rewards,2021,2022,0,0,0,0,0,0,dc
158644,c66ac5985f62839602eced3e3376756a,М,1998,2021-08-13,R,Белебей,0,Договор на текущий счет для дебетовой карты,11c5f030482b75feeb82c9c3a15ed614,Visa Platinum Rewards,2021,2022,46000,7,4500,0,46000,46000,dc
255054,e972937d4163b1bd56f37f469899875a,М,1993,2021-08-18,N,Москва,0,Договор на текущий счет для дебетовой карты,b76d929558d4cb82f0bd67526d818323,VISA Classic,2021,-1,1200,10,300,900,42000,42800,dc
158738,d6bc0de9a3de4d44175802283896524b,М,1981,2021-08-19,R,Орёл,0,Договор на текущий счет для дебетовой карты,64a8f668413b14fced8358ff4b520c3a,Visa Platinum Rewards,2021,2021,1100,1,100,0,1924300,1924300,dc
174712,d75ae56b8b07724b375c1701d39f7f50,М,1973,2020-09-11,R,Ижевск,0,Договор на текущий счет для дебетовой карты,4803291f0971dcdcfa8268b9ddc6c99f,Visa Rewards,2021,2021,17000,51,0,0,137000,137000,cc
158795,e337098bbabf8d65b535151c13420f6f,Ж,1985,2008-06-02,R,Уфа,0,Договор на текущий счет для дебетовой карты,811f5409c08ab3c9cac710dde8666a09,Visa Rewards,2021,2021,0,0,0,0,0,0,cc
212505,e037930172ff3a600fa281dec7205a69,М,1993,2021-08-27,N,Москва,0,Договор на текущий счет для дебетовой карты,f3fbba3ed16ee7cf07a409f7f160123b,VISA Gold,2021,-1,3000,22,4600,600,113400,113700,dc
182214,b974a69110a7fbb0bc94beccbb96c38c,М,1973,2021-08-27,R,Сургут,0,Договор на текущий счет для дебетовой карты,f0c512b69f5c2cc6f1b2086df7416944,Eurocard/MasterCard Mass,2021,-1,1300,5,5200,0,53300,52600,dc
159044,911c0c0f2f33034ce67bc1251195cb14,М,1993,2021-07-06,N,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,e432ad15c7144dbcd76a0d08ad5a566e,-1,-1,-1,0,0,0,0,0,0,dc
159095,7f49384bca8ce814d2f5668567489a5f,Ж,1978,2013-09-25,R,Уфа,0,Договор на текущий счет для дебетовой карты,630f9f80d60a6e41a565c2b98deff64d,Visa Rewards,2021,2022,0,0,0,0,10500,10500,cc
