,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
2519,d8329fe7b8ba2e5d2e8dd2999cd4ae03,Ж,1997,2018-12-13,R,Янаул,0,Договор на текущий счет для дебетовой карты,89e6cc036277fba6285e22fcce9c148e,-1,-1,-1,0,0,0,0,0,0,dc
2522,caad639295e6db730a47bf4b57bdddae,М,2003,2019-09-24,R,Туапсе,0,Договор на текущий счет для дебетовой карты,06cbf8a2f83878f63293b196475a3058,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,0,3,200,0,2200,1100,dc
2525,f44245b3b19a423a50617baa77fc9e8f,Ж,1996,2017-10-13,R,Туймазы,0,Договор на текущий счет для дебетовой карты,9175fa77cb1a2d1026bc15a68bbfd8be,"Дебет карта ПС МИР ""Бюджетная""",2017,2020,15500,33,12600,0,34000,15300,dc
2526,f44245b3b19a423a50617baa77fc9e8f,Ж,1996,2017-10-13,R,Туймазы,0,Договор на текущий счет для дебетовой карты,5e0b6e9492f6fa23bdd3a33724ea35a2,"Дебет карта ПС МИР ""Бюджетная""",2020,2020,15500,33,12600,0,34000,15300,dc
19496,f157eb9fc387c3af702f73c3bbaee7ce,Ж,1960,2020-05-15,R,Красноярск,0,Договор на текущий счет для дебетовой карты,f153374c150b322586c145f6c8238f46,Visa Platinum Rewards,2020,-1,3500,13,400,100,8600,7700,dc
2542,ea142f8c882ed5951c5f81c52d4a7fe0,Ж,1977,2019-12-25,R,Тимашевск,0,Договор на текущий счет для дебетовой карты,34c8fe221251746d017f021a791a61d9,-1,-1,-1,0,0,0,0,0,0,dc
2543,516a02cfcd44b43aee5eb8be4804ebd4,Ж,1995,2012-09-10,R,Уфа,0,Договор на текущий счет для дебетовой карты,ad60b58840f1c584a557d1a6b7de2e60,-1,-1,-1,0,0,0,0,0,0,dc
17348,a37cd1a27b522314ebabaf17c3d9575d,Ж,1951,2018-12-10,R,Невинномысск,4400,Договор на текущий счет для дебетовой карты,45b948fa06c93ed0f3a60da97cd3bcf2,МИР Debit,2019,-1,0,0,6300,4400,13000,11800,dc
17349,a37cd1a27b522314ebabaf17c3d9575d,Ж,1951,2018-12-10,R,Невинномысск,4400,Договор на текущий счет для дебетовой карты,e2d21c4c5e1d8c4081790d46213cd519,VISA Classic,2019,2022,0,0,6300,4400,13000,11800,dc
2548,49b5a8ec235dd12c85d1f3ec32126814,Ж,1987,2007-04-05,R,Краснодар,1500,Договор на текущий счет для дебетовой карты,60fd04a368551930696ad470051a7e56,Eurocard/MasterCard Platinum,2019,-1,0,0,800,0,1400,0,dc
