,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
313852,86511cca770fcc977fe9c6bfe5bb7f73,Ж,1976,2015-06-10,R,Саратов,0,Договор на текущий счет для дебетовой карты,9df60fd2290e5e3af1a9eb357624e7c4,VISA Classic Light,2020,-1,28900,68,9600,10400,29000,28700,dc
313180,d5bf0ef05c6c35dd916ed9239b3c83d2,Ж,1969,2019-12-04,R,Красноярск,0,Договор на текущий счет для дебетовой карты,77d0d3c4b55b4a308f6879a96a8e74ec,Eurocard/MasterCard Gold,2020,2020,0,1,3000,0,9000,8900,dc
313114,7151802da7560c580d66f79bef8152a1,Ж,1959,2009-10-05,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,d9b52c634378d519ae1f55b09a2005da,-1,-1,-1,0,0,0,0,0,0,dc
313115,8f55d98fed7dd4ff2460c7ff5451f57a,М,1982,2020-09-15,R,Вологда,0,Договор на текущий счет для дебетовой карты,5cc315fe04b93f7282f6a455f3dbf65f,-1,-1,-1,0,0,0,0,0,0,dc
314531,2acbbe0c0864a4aa1e1dfc42eeeb6ee4,Ж,1972,2017-01-24,R,Кунгур,0,Договор на текущий счет для дебетовой карты,0e7cbe1c749907587f1f91ca838c4a25,МИР Debit,2020,-1,4900,9,4400,1400,20900,22200,dc
313387,923e2133d2c91e59b66351077f7de534,М,1960,2013-08-14,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,7c9274fa6a4a0d3601feacfbc7830c3e,Visa Platinum Rewards,2020,2021,800,5,200,200,800,1000,dc
313529,45a56082fe47ef659568323438da26c9,М,1982,2018-01-10,R,Смоленск,0,Договор на текущий счет для дебетовой карты,6c6c3be51a312952e3e7e6c03b5e9948,Priority Pass,2020,2021,100,1,0,0,100,100,dc
313530,45a56082fe47ef659568323438da26c9,М,1982,2018-01-10,R,Смоленск,0,Договор на текущий счет для дебетовой карты,3da8f494f6189e2a67837d27122de3fb,VISA Infinite,2020,2021,100,1,0,0,100,100,dc
313582,25a3e29c6336bbf5589da19428547aac,Ж,1975,2013-01-17,R,Москва,70000,Кредитная карта,fea831c3a697d37bf8c4f9080a06d27e,-1,-1,-1,0,0,0,0,0,0,dc
313651,e7337cf322eee41f90079b24425bc26e,Ж,1987,2021-01-25,R,Москва,0,Договор на текущий счет для дебетовой карты,a61f47d44aa08e6acaf8798877309fcc,-1,-1,-1,0,0,0,0,0,0,dc
313715,1e65465ec6834c613c586461fc2b8d1f,М,1987,2018-08-16,R,Миасс,0,Договор на текущий счет для дебетовой карты,9213a7246300e69d2e3b60dbc5033833,MasterCard Electronic,2020,2021,300,4,100,200,300,400,dc
313730,ae0a9dff6a922fdaa3ccb514edaea471,М,1997,2021-02-16,R,Геленджик,0,Договор на текущий счет для дебетовой карты,4544c3d3cfdc5f6f03fff921a2caf469,-1,-1,-1,0,0,0,0,11500,11500,dc
313766,579d7c63a6ac5f7c033671e3b1d5a31e,Ж,1968,2008-09-25,R,Нефтекамск,75000,Кредитная карта,9d345d4ab224d2a361902494c9a48339,-1,-1,-1,56500,13,0,0,72000,72000,dc
313882,0c00611bdca736f49f134d84e058fc02,М,1979,2014-12-05,R,Ставрополь,0,Договор на текущий счет для дебетовой карты,2bdd36f01e573f51800dc37f4b8ddb07,Eurocard/MasterCard World,2021,2021,100,1,0,0,200,200,cc
314090,55d30e4c9e745b3e962d91241d2ee5bb,М,1990,2021-04-06,R,Москва,0,Договор на текущий счет для дебетовой карты,ff514ce75c920c37135453c3ee1431ca,VISA Gold,2021,2021,13400,53,6700,100,65300,65500,dc
313938,715c4bc851bdba394c640bea24254258,М,1983,2021-04-19,R,Великий Новгород,0,Договор на текущий счет для дебетовой карты,5a8736176693785c72685d7e6b5b7fc8,-1,-1,-1,0,0,0,0,0,0,dc
314003,e3f4f5c4a0855e258aa64a987f9058db,М,1993,2021-05-19,R,Краснодар,0,Договор на текущий счет для дебетовой карты,6fdfa474017a96d88fa7780992e23c77,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,17800,38,19700,5400,90700,95600,dc
314101,597437e8dcb9f601f3b16aabcd70aafa,М,1978,2012-07-11,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,923d9157cd1930c351c3eec39d77c0a1,Visa Platinum Rewards,2021,2021,1100,2,100,0,1100,1100,dc
314151,853d44c530457de61db1024d59b01bed,Ж,1968,2018-11-12,R,Москва,0,Договор на текущий счет для дебетовой карты,0d900bf302ed428b352730ca2969d0cb,Visa Rewards,2021,2021,28600,9,0,0,31500,31500,cc
314428,fe1c466e84bba8435b7008fa85a111e7,Ж,1956,2016-04-28,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,487fdc04bd439c6bc01c774bf0be2555,Visa Platinum Rewards,2021,2022,0,0,0,0,1268000,1268000,dc
314316,357d1ac0d6da21ecbbf66d87371af269,М,1968,2021-04-30,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,319b28a2282d1fd942cb9f83cccca3ce,-1,-1,-1,0,0,0,0,0,0,dc
314709,374790e79dd4fef198cc94368c077b26,Ж,2005,2021-09-14,R,Уфа,0,Договор на текущий счет для дебетовой карты,e096a40dfb215845040dbe3d02641eb3,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,200,5,100,0,3000,2900,dc
315342,0c702a13e1208d81e96a5f95548dd7b8,Ж,1983,2018-10-02,R,Краснодар,0,Договор на текущий счет для дебетовой карты,20511de282498dc39a99aba4729febde,Eurocard/MasterCard Mass,2021,-1,28700,82,13800,5900,89900,88500,dc
314759,24befaed43b429a708dd2547fe2288fd,М,1965,2007-06-28,R,Краснодар,0,Договор на текущий счет для дебетовой карты,30001b78ba826aa5b41ec269a76d9846,Eurocard/MasterCard Mass,2021,-1,0,0,400,0,39600,33100,dc
314668,9339592a69e72ca2762f912f1e91e682,М,1970,2013-03-04,R,Москва,0,Договор на текущий счет для дебетовой карты,cddf96d6729cf3e5d6ece3d3cd95d6e6,-1,-1,-1,0,0,0,0,0,0,dc
315012,34aecfdb4bdd88f4dbca0c55a45614b1,М,1966,2022-01-14,R,Сочи,0,Договор на текущий счет для дебетовой карты,4ca37dde4cf719b70474f8ea5d67fa1f,Visa Platinum Rewards,2021,-1,61800,40,29400,20200,393000,410300,dc
