,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
288381,c20668334097e471be27d0676c8a134f,Ж,1986,2011-05-04,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,a8dbba92c0aaf6a810eebbb3fc36c9b8,Visa Rewards,2022,-1,49900,36,0,0,49900,49900,cc
288156,1bc40525cc44bf1c019050615f6b96c5,Ж,1958,2011-02-24,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,d4c5d8a305938b59b83fa920549f3544,Visa Rewards,2021,-1,300,3,0,0,600,600,cc
278506,67f21d3bfe2ab57778fbc5432d63b4b1,М,1985,2020-05-25,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,536439a33325388e0cf5c0983d6ad692,Visa Signature,2022,-1,0,0,4800,0,150000,150000,dc
278507,67f21d3bfe2ab57778fbc5432d63b4b1,М,1985,2020-05-25,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,bcd4677f486981b260a32f5ebbf1fe51,MIR Supreme,2022,-1,0,0,4800,0,150000,150000,dc
278508,67f21d3bfe2ab57778fbc5432d63b4b1,М,1985,2020-05-25,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,68f2b52c1020e4a4bcd71a09bfc213ed,Priority Pass,2022,-1,0,0,4800,0,150000,150000,dc
278438,36b83a08d18425d92a25992469665521,М,1975,2022-04-15,R,,0,Договор на текущий счет для дебетовой карты,105c2189e41777c0f8a74e3b55ee976c,VISA Classic,2022,-1,5400,11,7500,9600,45400,55000,dc
271917,d086a0b1cf1663b2f8b791c76ec403e9,М,1985,2010-07-06,R,Москва,0,Договор на текущий счет для дебетовой карты,7aac4a2e8a9ce15587407c68bb320670,Visa Platinum Rewards,2022,-1,0,0,0,0,0,0,dc
277667,6782c66cd7c5bee167090f977d4f74d5,М,1996,2021-11-19,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,0216b31e7d16f1001ae5d838ac1de4c9,Visa Platinum Rewards,2022,-1,100,2,172700,0,2170600,2170600,dc
277885,8eea37e384880b13f089ee60169fa14f,Ж,1966,2022-04-19,R,Геленджик,0,Договор на текущий счет для дебетовой карты,f195b207bab8c54f45d10354bdf07746,МИР Debit,2022,-1,7300,6,4800,500,28800,29300,dc
272148,08b82e4c71b09fa7f0ea0e2e6d8154bf,Ж,1964,2008-08-11,R,Уфа,0,Договор на текущий счет для дебетовой карты,8e3fd9c980008bc6261381b9ab3b331e,МИР СКБ,2022,-1,0,0,0,0,0,0,dc
278190,f9b573b6c721078447f933687e8b9368,Ж,1982,2022-04-15,R,Ульяновск,0,Договор на текущий счет для дебетовой карты,ab67eb1c153dabe636d354594121d000,Visa Platinum Rewards,2021,-1,400,2,100,0,38400,38400,dc
277887,7faa663020c243591402c80c41613d4d,Ж,1989,2019-11-25,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,667a2b85118aaa6fc4bfdcd43488b14e,Visa Platinum Rewards,2021,-1,0,0,0,0,1500,1500,dc
278389,7684950bf10e6563cae903f3bbf7efbe,М,1995,2022-04-15,R,,0,Договор на текущий счет для дебетовой карты,8255d8354608842445143cd0c0a7acf8,Visa Platinum Rewards,2022,-1,500,6,100,1500,500,2100,dc
272324,5038cb5ebe5e10a9d3c6759d685bc12c,М,1983,2020-08-25,R,Ковров,0,Договор на текущий счет для дебетовой карты,e2415e2ec00fb09a1086378917e9f55e,Visa Platinum Rewards,2022,2022,0,0,0,0,0,0,dc
