,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
196976,a447b3fc82dcce5b86a920a1dce65ab3,Ж,2002,2018-09-19,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,fb84c738cb4d5888de4bfb14d11018cf,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,700,3,2200,200,2700,700,dc
196977,a447b3fc82dcce5b86a920a1dce65ab3,Ж,2002,2018-09-19,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,34a4408220ab23efd7fff36d4ba078d4,МИР Debit,2021,-1,700,3,2200,200,2700,700,dc
20924,8bb826a511826c71ad9f78de254fd88c,М,1971,2010-09-27,R,Нефтекамск,100,Договор на текущий счет для дебетовой карты,374a38e93d175dae9123b2c299aca456,VISA Classic,2017,2020,0,0,0,0,100,0,dc
14409,e70cb205c6d08bfd3d7aeb1f0965f7a1,М,1977,2019-10-07,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,383ed41b46546bfe4c9aa0671995d8e9,Eurocard/MasterCard Gold,2019,2020,3700,17,1200,7500,17600,23800,dc
14410,e70cb205c6d08bfd3d7aeb1f0965f7a1,М,1977,2019-10-07,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,d17049050982d05d06030d8ad8a888fa,Eurocard/MasterCard Gold,2019,2021,3700,17,1200,7500,17600,23800,dc
9087,791a67528997896da299ff4c3373a0b7,М,1981,2009-01-23,R,Старосубхангулово,0,Договор на текущий счет для дебетовой карты,7e880438101c46bfb729a36fa5962ff5,-1,-1,-1,0,0,0,0,0,0,dc
133078,a864d78150579a6f0c99a1e415420bf6,М,1985,2013-12-04,R,Месягутово,0,Договор на текущий счет для дебетовой карты,8744cf0a9d5b126edc6af40c283af6db,MasterCard Electronic,2019,-1,0,0,0,0,308600,308600,dc
9094,1e700e7fe63a54973e5ee5cde7195156,М,1978,2015-09-09,R,Кумертау,0,Договор на текущий счет для дебетовой карты,151b6480100c4fa10ce9fe6b0d30152b,VISA Classic Light,2017,2020,0,0,0,0,0,0,dc
66045,277b6aceab62e4fae06895249ff491d2,Ж,1997,2013-12-25,R,Чишмы,500,Договор на текущий счет для дебетовой карты,781ce35e15fdd015d98dcf0e9b2315c3,"Дебет карта ПС МИР ""Бюджетная""",2017,2020,0,0,0,0,500,0,dc
39143,f0855ca23eb5015f927072ee5034ecad,М,1962,2019-07-03,N,Великий Новгород,36000,Договор на текущий счет для дебетовой карты,a7f259c05683583c27ca49bbe35b527d,VISA Classic,2019,2021,4700,16,13600,10600,6800,0,dc
9105,6a80150d078f78eb53b980059667a5c3,Ж,1988,2013-01-29,R,Уфа,0,Договор на текущий счет для дебетовой карты,47364bbdd2f30522d9647d613fb4afe4,МИР СКБ,2018,2022,0,0,0,0,0,0,dc
9107,e2152241cf08a7b03a0bb5ba3d245b1a,Ж,1943,2013-08-14,R,Серпухов,0,Договор на текущий счет для дебетовой карты,a8d706a973ed4a977667095bbe162ec5,VISA Classic Light,2016,2018,0,0,0,0,0,0,dc
57932,f811c49bf978ef0a691da5255d29b0b7,М,1953,2017-01-12,R,Челябинск,800,Договор на текущий счет для дебетовой карты,d71a7036e4f9f3ad2a6adc438f1b6d97,VISA Classic Light,2017,2020,0,0,1400,0,2000,1200,dc
9109,b674e5f55115fad4643314d33b61066a,М,1991,2013-02-11,R,Тула,0,Кредитная карта,e4252c9586f15ca12f41955383f99645,-1,-1,-1,0,0,0,0,0,0,dc
9113,10eb8f6c456516e9e79b65ad32853d7d,Ж,1966,2006-08-10,R,Уфа,0,Договор на текущий счет для дебетовой карты,69caad33432a34be95b73ed80f52fb1a,-1,-1,-1,0,0,0,0,0,0,dc
