,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
6552,69a2e0847e48247a6126c59823ba812d,Ж,1954,2008-09-10,R,Новосибирск,700,Договор на текущий счет для дебетовой карты,f0ab00d791dddc5effce72746158ecd4,Eurocard/MasterCard World,2019,2020,0,0,700,700,0,0,dc
6553,69a2e0847e48247a6126c59823ba812d,Ж,1954,2008-09-10,R,Новосибирск,700,Договор на текущий счет для дебетовой карты,0587d4dddd9da1d6f0cbf70ad60d1986,American Express Optimum,2019,2020,0,0,700,700,0,0,dc
6554,1de22a15e2174345fd60b8839045832c,М,1988,2019-09-30,R,Москва,0,Договор на текущий счет для дебетовой карты,1dc235b396fe49b524bbf7fb752180a9,-1,-1,-1,0,0,0,0,0,0,dc
6555,42c0b05ce51fbf89ccc19ddd673d70d8,М,1972,2014-07-23,R,Москва,0,Договор на текущий счет для дебетовой карты,40e103c960db6028d080cff6f1f8d77e,-1,-1,-1,0,0,0,0,0,0,dc
24634,96d39bff6822e15c67ce7e47aeb87643,М,1976,2017-09-22,R,Уфа,400,Договор на текущий счет для дебетовой карты,8bfaf9efebdbfea80641e3f4bb48593f,МИР Debit,2020,2021,51500,1,10600,400,53000,53000,dc
24635,96d39bff6822e15c67ce7e47aeb87643,М,1976,2017-09-22,R,Уфа,400,Договор на текущий счет для дебетовой карты,59897e29686584326fa5fd24f70383be,МИР Debit,2017,2021,51500,1,10600,400,53000,53000,dc
6559,0be9f051b440b6a354cfea3489d5916f,Ж,1984,2006-07-19,R,Ростов-на-Дону,0,Договор на текущий счет для дебетовой карты,f8c87fdd848a260a08cdf70a7bb3398d,Eurocard/MasterCard World,2019,2021,0,0,0,0,0,0,cc
6568,a8179008742b2f3e8a86ed957df807fc,М,1985,2016-10-20,R,Москва,0,Договор на текущий счет для дебетовой карты,65ff85305d46edffdb4d554643a06b3d,-1,-1,-1,0,0,0,0,0,0,dc
6569,be5c59f41f2137e379fb8688b6a82f63,М,1967,2013-02-22,R,Клинцы,0,Договор на текущий счет для дебетовой карты,91957665163cfcc0ddc468e4d912e67f,Visa Platinum Rewards,2019,2020,0,0,0,0,0,0,dc
10834,4a24e483eaa845ec805eaf47afbbb593,Ж,1961,2006-09-27,R,Уфа,0,Договор на текущий счет для дебетовой карты,986c8c7dd68243abf045d9f8c4fdddbc,МИР СКБ ЗП,2018,-1,10100,13,8000,2300,70100,71600,dc
10835,4a24e483eaa845ec805eaf47afbbb593,Ж,1961,2006-09-27,R,Уфа,0,Договор на текущий счет для дебетовой карты,543a8858accf963860bd4160e73c21d8,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,10100,13,8000,2300,70100,71600,dc
6575,59fc624263d58b3769012bbc4533a190,Ж,1992,2018-09-18,R,Уфа,0,Договор на текущий счет для дебетовой карты,dd91b48f6e16d9a3554469433da6c1ba,Visa Classic Rewards,2018,2018,0,0,0,0,0,0,dc
64481,619f8345d959b2415002da04b5b35787,М,1963,2016-02-18,R,Уфа,68900,Договор на текущий счет для дебетовой карты,aafa865a5cb27178de0b4159bd937b25,MasterCard Black Edition,2019,2022,8700,6,29300,27100,8700,0,dc
