,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
36437,c358532d697f084c253e0f2c870fa4f0,Ж,2000,2018-08-29,R,Уфа,0,Договор на текущий счет для дебетовой карты,387c4718fd03ad104b69e3a822d6b2c2,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,1500,18,1700,0,10000,6200,dc
7060,f4588d2bff690a80e23b9443dff0e1dc,М,1968,2019-08-30,R,Пермь,0,Договор на текущий счет для дебетовой карты,90a917dacbe6e059c1efee556ed3fde6,-1,-1,-1,0,0,0,0,0,0,dc
7066,1d0fa07b5f99a1f829aec5bc0427b25a,Ж,1984,2017-10-19,R,Уфа,0,Договор на текущий счет для дебетовой карты,5115859f6772029da7d488edc01152ca,VISA Classic,2019,-1,0,0,0,0,0,0,dc
14671,cd07ebb71844cd6691fd63737d58e6fd,М,1985,2015-05-15,R,Сочи,100,Договор на текущий счет для дебетовой карты,89421905720ae99da354852a335f8ea3,Eurocard/MasterCard Gold,2019,2020,0,0,100,0,400,0,dc
14672,cd07ebb71844cd6691fd63737d58e6fd,М,1985,2015-05-15,R,Сочи,100,Договор на текущий счет для дебетовой карты,06fa8f47f84f47181408d407e92ef202,VISA Classic Light,2016,2019,0,0,100,0,400,0,dc
7070,4cb8a43a8e9f9c8f1594fd5cf71bfff4,М,2002,2019-09-24,R,Брянск,0,Договор на текущий счет для дебетовой карты,ba9a3fae221e411689df617fd8494845,-1,-1,-1,0,0,0,0,0,0,dc
7071,df6d709048a239294b3cfd03cfc32fc3,М,2002,2018-09-26,R,Брянск,0,Договор на текущий счет для дебетовой карты,ef26554e61de2195325daf4cde7112ac,-1,-1,-1,0,0,0,0,0,0,dc
7076,ef99ac9e734ac429c9c9bd4bfffca9b5,М,1986,2012-07-02,R,Дюртюли,700,Договор на текущий счет для дебетовой карты,61d91272449fe00408c46e53eb6b595e,МИР СКБ ЗП,2019,2020,0,0,0,0,0,0,dc
7089,fbfb00125dc3befc00c1e405769cc32f,Ж,1989,2011-07-22,R,Москва,300,Договор на текущий счет для дебетовой карты,8c98b8a528e31a9adbcf6ce0b6d0ee75,VISA Classic Light,2015,2019,0,0,977300,9600,2400000,1556900,dc
121157,eafbb966bc923893a103affbacc861f1,Ж,1978,2008-05-19,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,838d2761ddcd714ddc234674a4768f31,-1,-1,-1,0,0,0,0,2000,2000,dc
7091,af38671c669c5339faac3e9cfb717fb0,М,1989,2019-10-16,R,Магнитогорск,0,Договор на текущий счет для дебетовой карты,03cb8641c1178ed80b73ba71c138b23c,Eurocard/MasterCard Gold,2019,2020,0,0,0,0,0,0,dc
46471,0e516e8375525acb55b39c6dcf3881d2,Ж,1978,2013-09-18,R,Белорецк,0,Договор на текущий счет для дебетовой карты,763918b35fcca70f3d542469483d69f9,Eurocard/MasterCard Mass,2020,-1,6100,16,3500,0,33400,32000,dc
119383,3c3cab840aca3b65c439e99604e4353c,М,1995,2017-11-20,R,Анапа,0,Договор на текущий счет для дебетовой карты,a137d747bbbb771378be8b6a9129a092,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,0,0,500,0,800,700,dc
7103,b8a3667518406a2d477e2c7facbb864d,Ж,1989,2018-04-25,R,Новокузнецк,0,Договор на текущий счет для дебетовой карты,001d0b96a0c6623a2bd04719e6eae33e,VISA Classic Light,2017,2021,0,0,0,0,0,0,dc
7104,f860522f53eb62a81e4a1dc240ed8447,М,1990,2018-08-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,f26e1bffa535284eb08d819d7bfc9d43,МИР СКБ,2018,-1,0,0,0,0,0,0,dc
83383,bf9337e0943ad1a236507c91b0bf8acd,М,1998,2016-09-16,R,Краснодар,400,Договор на текущий счет для дебетовой карты,23eb3cf4c5a78651edb521e5d69e43c0,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,0,0,100,100,200,0,dc
