,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
355545,8452c08c7a452123f53f01d28dd5f607,М,1998,2021-07-19,R,Пятигорск,0,Договор на текущий счет для дебетовой карты,348f8378b853b15c64c3603119100f09,Visa Platinum Rewards,2021,2022,1100,9,100,0,1100,1100,dc
356422,2c8eb8d1e355ef82a31ca43efc51e817,Ж,1992,2021-10-26,R,Муром,0,Договор на текущий счет для дебетовой карты,2c90583f1b583d521e406cc3b19f24b3,-1,-1,-1,0,0,2700,20100,0,20100,dc
355770,fffd45c1e74ba332923d2ed785f74586,М,1986,2021-02-18,R,Тула,50000,Кредитная карта,0708fe9bb543714839760728d42f1919,-1,-1,-1,1400,2,0,0,2900,2900,dc
355714,39972d94d32096cd3d5ce0a46b2b088c,Ж,1989,2021-12-02,R,Омск,0,Договор на текущий счет для дебетовой карты,1614a4fe0dd1d9aa300b048c856d8d67,-1,-1,-1,0,0,0,0,0,0,dc
355753,7704f2ec87b297ec68a80436810ebdaa,Ж,1956,2011-04-28,R,Туймазы,0,Договор на текущий счет для дебетовой карты,23d9cf2ec7a155f0fdb4b4c6e5394516,МИР Debit,2021,2022,0,0,0,0,0,0,dc
356138,3b74bc34afd3516608e901c989cfcdd4,М,1964,2014-04-10,R,Краснодар,0,Договор на текущий счет для дебетовой карты,c1f34b742752e75e80b6e41d3d44fc41,VISA Classic Light,2022,-1,0,0,1000,1200,24900,26000,dc
355889,75098f0c8f9c3be71749034b8566b59c,Ж,1984,2022-01-17,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,460d041fbd392ab4071b1321d65dd090,VISA Classic Light,2021,-1,1000,1,0,0,1000,1000,dc
355895,9823607bdb2222730941ead999c2e1fe,М,1973,2011-09-26,R,Орёл,0,Договор на текущий счет для дебетовой карты,33f17b459a54b157bf168c5e3ed7b485,Visa Platinum Rewards,2021,2022,1700,6,400,100,890400,890500,dc
355930,24c944b781428158ad0e376185cce5f9,М,1977,2017-11-02,R,Брянск,0,Договор на текущий счет для дебетовой карты,d5cc36bf8ef09e0258e95b54fea7b11d,-1,-1,-1,0,0,0,0,0,0,dc
356099,fede0438aeae56841b09f4f1a7d56637,М,1985,2022-02-17,R,Омск,0,Договор на текущий счет для дебетовой карты,89c2f44702bff32247160b3eb0a9b036,VISA Gold,2022,-1,500,3,100,0,19600,19600,dc
356093,6a435d3cff741f369b93acc380f3c425,Ж,1991,2015-06-08,R,Пермь,0,Договор на текущий счет для дебетовой карты,c36c807d01f23453baf65e94d9228445,МИР Debit,2022,-1,26700,3,1900,2100,31900,34000,dc
356104,04eb4b6824e375aa276660d8afd4c9f7,Ж,1977,2021-09-21,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,730dbb6549e2122549a03988f8f2b543,МИР Debit,2022,-1,0,0,0,0,0,0,dc
356108,f7b5bfd2999471ee3283ccdc49e476a7,Ж,1965,2015-12-15,R,Ставрополь,0,Договор на текущий счет для дебетовой карты,0f2d93c8f1436096c83b961462ba3e71,Visa Platinum Rewards,2022,-1,71500,1,8000,10500,71500,82000,dc
