,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
50983,2a39e3e96dec534011907c12bc624eea,М,1971,2015-05-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,1d9e38ef87d2bfb5107b804bc0460f83,МИР СКБ ЗП,2019,-1,0,0,100,0,143800,143900,dc
106411,c2f60502b70d059519ccc07240b4e3c7,Ж,1962,2011-01-01,R,Кемерово,100,Договор на текущий счет для дебетовой карты,269057e2b37f16e8abd2fc83077a33ca,Eurocard/MasterCard World,2019,-1,55300,19,0,0,55400,55300,cc
8584,296ef33c148731ee168d15f6f1c68560,Ж,1976,2018-11-22,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,7cf7e0650e63cd809d23c0eb699b2c99,Eurocard/MasterCard Gold,2019,-1,3500,8,8400,0,81900,76400,dc
8585,079e83ed514bbb05ec88c689f1ca5c66,Ж,1950,2015-01-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,d0c963d13e4f814f21346e6bce6c2de8,МИР Debit,2017,2018,0,0,0,0,0,0,dc
78868,cd59272eeb5fa76e33dbf7b39fc08b24,М,1961,2019-03-26,R,Стерлитамак,3100,Договор на текущий счет для дебетовой карты,76b4c6fdcc056a513e87998608983cd8,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,4300,1,9900,6600,4300,0,dc
61855,6c9fb63c8e54f848e70a687ad01ae3e1,Ж,1984,2010-05-19,R,Томск,100,Договор на текущий счет для дебетовой карты,c5e42d8daf006bb590a87f7da24e1f55,VISA Classic,2017,2021,30900,26,9900,4300,30900,22200,dc
61856,6c9fb63c8e54f848e70a687ad01ae3e1,Ж,1984,2010-05-19,R,Томск,100,Договор на текущий счет для дебетовой карты,a56fa6ba36706679a7c1745e52806bce,VISA Classic,2020,2022,30900,26,9900,4300,30900,22200,dc
8597,3c7e2bc383fd9c486d3d027b138112b5,М,1985,2016-10-20,R,Москва,49800,Договор на текущий счет для дебетовой карты,551d584c9d69d1be1f551028368dc93b,MasterCard Electronic,2016,2017,51900,140,19100,0,113600,110000,dc
8598,3c7e2bc383fd9c486d3d027b138112b5,М,1985,2016-10-20,R,Москва,49800,Договор на текущий счет для дебетовой карты,658e69c54eda9a1876c7ad2b475a3b5e,VISA Classic,2017,2021,51900,140,19100,0,113600,110000,dc
8599,3c7e2bc383fd9c486d3d027b138112b5,М,1985,2016-10-20,R,Москва,49800,Договор на текущий счет для дебетовой карты,5fac38e28e98bf521d176f991acf3e9b,Eurocard/MasterCard Platinum,2020,-1,51900,140,19100,0,113600,110000,dc
8605,83bb36d33ba0c037973b3d84bc84eb4b,М,1972,2014-07-30,R,Осинники,403300,Договор на текущий счет для дебетовой карты,fd40a057567f0c151f87df9b77b13712,VISA Classic Light,2020,2022,26300,9,26600,10300,481700,492000,dc
57182,a7294aa4205a9e4b91baaa27ebab0f05,Ж,1978,2010-05-05,R,Раевский,0,Договор на текущий счет для дебетовой карты,db2895b5c27d5bc34c533b3b988bf5c1,Visa Platinum Rewards,2020,2021,600,1,100,100,900,1000,dc
8608,3a448519a72b630c57d3d4b05bf7ad44,М,1970,2011-09-06,R,Москва,200000,Кредитная карта,e1b1e73590151bba3723803513612433,-1,-1,-1,0,0,0,0,0,0,dc
230035,98d020969d675eb83e9c5acfcfbc9525,М,1959,2014-11-19,R,Сергиев Посад,0,Договор на текущий счет для дебетовой карты,b7462b46f07781db7bebba23dd79bc01,VISA Classic Light,2015,2019,0,0,7400,18000,898100,906700,dc
230036,98d020969d675eb83e9c5acfcfbc9525,М,1959,2014-11-19,R,Сергиев Посад,0,Договор на текущий счет для дебетовой карты,05fdf4647684633e3808c44abe69d817,VISA Classic Light,2019,-1,0,0,7400,18000,898100,906700,dc
230037,98d020969d675eb83e9c5acfcfbc9525,М,1959,2014-11-19,R,Сергиев Посад,0,Договор на текущий счет для дебетовой карты,0ae1044e9f842ca9a508cd7fa69d7581,VISA Classic Light,2022,-1,0,0,7400,18000,898100,906700,dc
15486,440c3c4fe1e8c6abccb46c6c6a19fb8e,М,1986,2011-03-11,R,Кунгур,0,Договор на текущий счет для дебетовой карты,b9428ada87fa5aafb4d880c7e3e453fa,Eurocard/MasterCard Platinum,2020,-1,12400,55,7400,400,38100,38400,dc
15487,440c3c4fe1e8c6abccb46c6c6a19fb8e,М,1986,2011-03-11,R,Кунгур,0,Договор на текущий счет для дебетовой карты,ca3163feec5a8e60c7b1154c5d1721f4,VISA Classic,2019,-1,12400,55,7400,400,38100,38400,dc
67312,5ae2a4c164e3a4cdfed202a3fd921d9d,Ж,1971,2014-02-11,R,Ижевск,0,Договор на текущий счет для дебетовой карты,c00e097ecb4a7d226d22ec66d6c8261f,Eurocard/MasterCard Platinum,2019,-1,17400,85,5800,8500,17500,20500,dc
67313,5ae2a4c164e3a4cdfed202a3fd921d9d,Ж,1971,2014-02-11,R,Ижевск,0,Договор на текущий счет для дебетовой карты,52d1b3568b6423ff530d256c0a54f145,VISA Classic,2016,2020,17400,85,5800,8500,17500,20500,dc
114614,65dc7466b21a2df664e16795620a4ab2,М,1958,2016-12-21,R,Анапа,100,Договор на текущий счет для дебетовой карты,ed29e9a41bf7d4b92a60a7670018c7ff,VISA Classic,2016,2017,0,0,0,0,100,0,dc
8626,e00bb7e2ba8b46099ca1ddd999884ced,Ж,1972,2013-05-15,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,56ad0cc24e6efa9387b3b841a7fe9f62,Visa Platinum Rewards,2020,2020,0,0,0,0,0,0,dc
8629,4b4c23175db294baf3e44d3112013081,М,1955,2009-02-10,R,Чишмы,0,Договор на текущий счет для дебетовой карты,bb4e41ba401df65010d9be69da788c89,VISA Classic Light,2015,2018,0,0,0,0,0,0,dc
171243,6645abe1c6a23d9e90b5001d9c5ff0bf,Ж,1961,2016-10-14,R,Калтан,0,Договор на текущий счет для дебетовой карты,c7d788788a639d7c2a65b9a5c46f071a,МИР Debit,2020,-1,24100,35,8100,1600,34200,23700,dc
171244,6645abe1c6a23d9e90b5001d9c5ff0bf,Ж,1961,2016-10-14,R,Калтан,0,Договор на текущий счет для дебетовой карты,4ffb552d962d3f17dea8604c1d6fec35,МИР Debit,2017,2020,24100,35,8100,1600,34200,23700,dc
8649,63c06aa7a76d10886e2424f63ca9fd14,Ж,1995,2015-10-27,R,Киргиз-Мияки,0,Договор на текущий счет для дебетовой карты,0fc9353b876e016b1e73f37cd7d91ae0,-1,-1,-1,0,0,0,0,0,0,dc
8650,e76b2dc25cda24512120a648fa7cf3d6,Ж,1965,2014-03-06,R,Уфа,0,Договор на текущий счет для дебетовой карты,c34f48a09653456ba33f71cf81ed1833,МИР СКБ,2018,2021,0,0,0,0,0,0,dc
24207,b61d1917466b0b9e87c16dd5bc2bda25,М,1987,2020-05-28,R,Новороссийск,0,Договор на текущий счет для дебетовой карты,a6cc04f7e57534b70f018ed262b9a9fe,Eurocard/MasterCard Platinum,2020,-1,100,1,16200,100,153000,112700,dc
8652,190ef4529e27c6abf342432d92c33ccd,Ж,1978,2017-09-25,R,Краснодар,0,Договор на текущий счет для дебетовой карты,6e4787cab5f4f2435b021f3c96f97037,-1,-1,-1,0,0,0,0,0,0,dc
16595,48ceab714bd66a397661484ff9587d22,Ж,1972,2015-12-25,R,Клинцы,0,Договор на текущий счет для дебетовой карты,c5dc1f4a21fd59746c06d72d6878aeec,Eurocard/MasterCard World,2019,2020,77000,28,169900,121200,172000,250700,dc
8655,ae8fec3d11be0b1024d509092b0c5293,М,1980,2019-08-16,R,Омск,0,Договор на текущий счет для дебетовой карты,a93204fc69e3461971e8e620e80c94f7,-1,-1,-1,0,0,0,0,0,0,dc
8658,425d32149aeaf7cfa4d0d9c2642c25a7,М,1949,2004-10-11,R,Краснодар,0,Договор на текущий счет для дебетовой карты,d21350e636ca1400ade10cbc6523b401,VISA Classic,2015,2019,0,0,0,0,0,0,dc
275459,112923d6d3442d963dc63e05d21deb08,М,1994,2017-04-26,R,Стерлибашево,0,Договор на текущий счет для дебетовой карты,9a671daa07d0118c504d23f0cbff5bac,MasterCard Electronic,2020,-1,0,0,0,0,20000,20000,dc
8665,f5bfa9f3f004ef04209626bdcd4e5ff3,Ж,1984,2009-09-02,R,Уфа,300,Договор на текущий счет для дебетовой карты,9de84ac7611a5dc7fd75531f3e3a19f6,MasterCard Electronic,2018,2020,0,0,0,0,0,0,dc
8671,d09be4510dd6a6f9c49fb5e6621ea7c7,М,1956,2019-03-11,R,Москва,0,Договор на текущий счет для дебетовой карты,7a1e60ea92657af321c8bc7cb63cca26,-1,-1,-1,0,0,0,0,0,0,dc
173872,e00bb7e2ba8b46099ca1ddd999884ced,Ж,1972,2013-05-15,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,c970bf97b5af7b7ecfc54ab0ba8cf1d2,Visa Platinum Rewards,2020,-1,0,0,16300,21100,140900,162000,dc
8678,45fb48bd965530d2c4e6208fb09bd876,Ж,1971,2020-03-27,R,Глазов,0,Договор на текущий счет для дебетовой карты,19f895150cbbaab0aab572206cf5b3ae,-1,-1,-1,0,0,0,0,0,0,dc
278016,2fd4ecc016b4cdbb3a001d4e36adb2e8,Ж,1960,2019-01-18,R,Юрга,0,Договор на текущий счет для дебетовой карты,010ee7f6f49c01a99ce1266da060b598,-1,-1,-1,0,0,100,0,1000,1000,dc
