,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
256675,c68e148bb6bf818a678ca0e9944d7cec,Ж,1971,2019-11-29,R,Смоленск,0,Договор на текущий счет для дебетовой карты,0c53d2e32c19733e3592180fde35dad8,Eurocard/MasterCard Mass,2019,-1,100,6,100,100,47300,47200,dc
1008,1ab0d04bc82f1ba909864a963ce39401,М,2002,2018-10-24,R,Брянск,0,Договор на текущий счет для дебетовой карты,8fdff42ec404f27ffa14be6f67eab9ff,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,200,2,200,100,200,200,dc
94014,da3ecccf69441c0c4314676b1297d9a3,М,1992,2019-07-25,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,986967994283ec31ce47cce6fb22cef6,VISA Classic,2019,2022,24600,42,4700,0,26100,26100,dc
94015,da3ecccf69441c0c4314676b1297d9a3,М,1992,2019-07-25,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,fd1cbc1879a0d904de252c3cebd4df45,VISA Classic,2019,2020,24600,42,4700,0,26100,26100,dc
142719,7b02658572f79a8c2b3c68cc1829b223,М,1953,2007-06-22,R,Анапа,0,Договор на текущий счет для дебетовой карты,9c5914ecfb6707d570c97833f22ccfc7,,-1,-1,0,0,0,0,5000,5000,dc
1014,8589b335b2223bf8219dc134a9533321,М,1946,2007-11-08,R,Уфа,0,Договор на текущий счет для дебетовой карты,ee01988f8b99851243abf5ca84406cf4,Priority Pass,2019,-1,9800,6,9500,100,59300,40000,dc
1015,8589b335b2223bf8219dc134a9533321,М,1946,2007-11-08,R,Уфа,0,Договор на текущий счет для дебетовой карты,dd653adc624643838725b9bb2f647b48,VISA Infinite,2019,-1,9800,6,9500,100,59300,40000,dc
1016,8589b335b2223bf8219dc134a9533321,М,1946,2007-11-08,R,Уфа,0,Договор на текущий счет для дебетовой карты,2913897258d253c780645f2653ef4e06,MasterCard World Elite,2019,-1,9800,6,9500,100,59300,40000,dc
204925,32d62017fb357fa10310bf1470a49a84,М,1969,2002-01-30,R,Томск,137100,Договор на текущий счет для дебетовой карты,8ef1022ec77715bf0bd24d04a584b54c,VISA Infinite,2020,2022,28600,18,315600,898900,2606700,3437500,dc
204926,32d62017fb357fa10310bf1470a49a84,М,1969,2002-01-30,R,Томск,137100,Договор на текущий счет для дебетовой карты,2571fd387952a5853a79f7725b02ce25,Priority Pass,2021,2022,28600,18,315600,898900,2606700,3437500,dc
