,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
139761,a11045e92f97d9a75c9770c70dc9a461,М,1967,2021-05-21,R,Владимир,0,Договор на текущий счет для дебетовой карты,aa5b00c3ae4f9bd7a2d4e88bba87d626,,-1,-1,0,0,0,0,0,0,dc
260255,62808abaaa5aa1420a55cae9b31407dd,М,1986,2012-12-17,R,Москва,60000,Кредитная карта,cf8d06eef9520a7794ed2162255cea24,,-1,-1,57700,50,0,0,60000,60000,dc
184315,da480a9d081b89a3d40e6acd6c51b296,М,1998,2021-07-19,R,Пятигорск,15000,Кредитная карта,2a153232ace66c644d71f6008d1d1ed3,,-1,-1,10600,3,200,0,12000,12000,dc
260220,767fffe4bd9bf55f34a29bf6653e22d5,Ж,1956,2005-12-13,R,Краснодар,60000,Кредитная карта,4f1c4a5348c8283bd720c699969be0f1,,-1,-1,84900,16,400,4200,168900,169900,dc
139981,31a46021fb4eaad6324a7c75fed1b985,Ж,1964,2003-01-01,R,Уфа,0,Договор на текущий счет для дебетовой карты,1ebef38a25379b8308d1175932d596cc,Visa Platinum Rewards,2021,2022,0,0,0,0,0,0,dc
180086,0654015db244eb6acf963537fb7640df,Ж,2002,2021-07-16,R,Уфа,0,Договор на текущий счет для дебетовой карты,8b31a685d9ad0399cf8430a1d9182f4f,VISA Gold,2021,-1,300,3,1600,0,22900,22800,dc
160136,94ce522a1a3944b80f1552ecc4e4dd6d,М,1979,2002-08-10,R,Учалы,300,Договор на текущий счет для дебетовой карты,f1cebc553e81db283cd75c6a4595c8ac,МИР Debit,2021,-1,20000,1,5000,0,30300,30000,dc
140158,1777647d578bb9a6c06a03e2a9d7ae66,М,1964,2011-03-31,R,Кумертау,0,Договор на текущий счет для дебетовой карты,6d3c3672f66f4fa879b0c78fb1680d33,Visa Platinum Rewards,2021,2021,1100,1,200,0,1100,1100,dc
173752,a25112b05069ca6c68e87c409242993e,М,1988,2010-08-12,R,Уфа,50000,Кредитная карта,93a2b26364e02d4aad23a6b46444e40f,,-1,-1,0,0,0,0,27200,27200,dc
140238,7414590dc8fae8b4a5ce84461bb4bb30,Ж,1979,2021-07-15,R,Муром,0,Договор на текущий счет для дебетовой карты,316f03d9cbbef7f4beebdf2f5b358f6b,,-1,-1,0,0,0,0,0,0,dc
208648,c327343a17aece07706b83e1525ebc0e,М,1968,2021-07-14,R,Липецк,0,Договор на текущий счет для дебетовой карты,9169c5576745935eefdb34dee693ed74,МИР Debit,2021,-1,0,0,10700,25000,62700,86500,dc
208938,d3c50d856e832f610a2db3ee05ffdb9b,М,1988,2015-06-23,R,Краснодар,0,Договор на текущий счет для дебетовой карты,caf1367ff515ff35ea5c193111b599ae,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,63100,26,9000,16300,127500,143800,dc
