,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
3528,93fb1b61578c61d36217864b02d25be5,М,1987,2019-07-26,R,Учалы,0,Договор на текущий счет для дебетовой карты,83a98204eedc3443ead089574028e7b3,,-1,-1,0,0,0,0,0,0,dc
209827,2e9d9d4e98b88db13d1e2efad2c1c809,Ж,1993,2019-09-11,R,Москва,0,Договор на текущий счет для дебетовой карты,22b417f9fcb68f7daa759644fc6df2c7,VISA Gold,2019,-1,0,0,1200,0,197400,197400,dc
51447,d4363f904c8f9daafbfddf8c365f5f11,М,1982,2008-05-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,b2884cd060a8e80a175a319bcaf659cc,МИР СКБ ЗП,2020,2021,5700,13,1500,0,10700,10700,dc
37704,e8256fac8a2f73ee0766c978916403b2,Ж,1985,2012-01-19,R,Уфа,0,Договор на текущий счет для дебетовой карты,a4814f954a0c928b488dbf4667b91594,"Дебет карта ПС МИР ""Бюджетная""",2018,2020,700,9,1900,0,58700,58000,dc
37705,e8256fac8a2f73ee0766c978916403b2,Ж,1985,2012-01-19,R,Уфа,0,Договор на текущий счет для дебетовой карты,dc656fd5fbaccd1a5f7c5d62ad1b00aa,"Дебет карта ПС МИР ""Бюджетная""",2020,2021,700,9,1900,0,58700,58000,dc
37706,e8256fac8a2f73ee0766c978916403b2,Ж,1985,2012-01-19,R,Уфа,0,Договор на текущий счет для дебетовой карты,3d9af13160ff8c638fcaac4cc77b8eac,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,700,9,1900,0,58700,58000,dc
222704,2df492b3cbd2f21d8a250b04c1474689,Ж,2004,2019-09-16,R,Краснодар,0,Договор на текущий счет для дебетовой карты,38ed100b26c6782ed1ea0985e64d5baf,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,60500,11,32000,4400,61200,25700,dc
3536,f7205ae666577679985a68a0fd01ff42,Ж,1979,2019-02-27,R,Уфа,0,Договор на текущий счет для дебетовой карты,2fae908bc801ac836fed67929e217245,,-1,-1,0,0,0,0,0,0,dc
54077,7967baf72a7916f7702994f417c2b619,Ж,1989,2011-05-23,R,Уфа,0,Договор на текущий счет для дебетовой карты,7ecc67e1af02b3f320e1cdbb140d4950,,-1,-1,0,0,0,0,51700,51700,dc
3539,ebe0a62a38e4294d75bf80a38bfb9ca3,М,1960,2019-10-31,R,Пермь,0,Договор на текущий счет для дебетовой карты,4e3efceb290ff02a27a35bd95e0d6ece,Visa Platinum Rewards,2019,-1,0,0,0,0,0,0,dc
3540,7ddd5fc9d1bcca4f593eaf25acfebfc8,Ж,1989,2019-08-23,R,Сергиев Посад,0,Договор на текущий счет для дебетовой карты,7221bce773fe3a1d35096afb31e7bee7,,-1,-1,0,0,0,0,0,0,dc
9938,a1e2fe215bf8c12e5e1ba55085373242,Ж,1960,2016-09-30,R,Белебей,0,Договор на текущий счет для дебетовой карты,80032b5d1704ede5804948a6a36824a9,VISA Classic,2020,2020,20800,4,12200,3200,26400,11800,dc
3542,a63974eb03b56c6bdc5efbc1c9bc629c,М,1956,2017-12-25,R,Аскино,0,Договор на текущий счет для дебетовой карты,471f120f3193f5b230be65ac05d2e6e5,МИР СКБ ЗП,2018,2020,0,0,0,0,0,0,dc
3543,a63974eb03b56c6bdc5efbc1c9bc629c,М,1956,2017-12-25,R,Аскино,0,Договор на текущий счет для дебетовой карты,55a64a2ad9663f9a220612e17c10effe,VISA Classic,2017,2020,0,0,0,0,0,0,dc
3544,254c37deefec86500e5a352462b35a6b,Ж,1957,2020-02-14,R,Владимир,0,Договор на текущий счет для дебетовой карты,eb0a7dea03d2e6ac95c5b0a44083c376,,-1,-1,0,0,0,0,0,0,dc
