,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
281519,f3c01d148f2ba11ffd546bb7f0386e09,Ж,1986,2009-01-28,R,Стерлибашево,0,Договор на текущий счет для дебетовой карты,b54d9163304243e11276c57086884fd2,МИР СКБ ЗП,2022,-1,15100,23,6000,0,36700,32700,dc
258088,a0978fef0120a80150c82fe9556dad4b,М,2002,2022-03-09,R,Чусовой,0,Договор на текущий счет для дебетовой карты,7998f578b4feaa4e012901f073933c3e,Visa Platinum Rewards,2021,-1,500,2,0,0,500,500,dc
258089,a331acd255391b3da9ecef02bdd0016d,Ж,1999,2022-02-11,R,Брянск,0,Договор на текущий счет для дебетовой карты,3113481e29e9ca0420a37b0e12108c8b,,-1,-1,0,0,0,0,0,0,dc
258143,b6f064095854f5f3d9bd294a8d4eea93,Ж,1989,2015-04-27,R,Уфа,0,Договор на текущий счет для дебетовой карты,60b9137ed15f220f0023409198f3fbff,Visa Rewards,2022,-1,0,0,0,0,0,0,cc
258164,7c6688330293436bd7519dde5b60809c,М,1981,2020-09-07,R,Раменское,0,Договор на текущий счет для дебетовой карты,a5e624f7ac72be1f97555d1bac08ccfc,,-1,-1,0,0,0,0,0,0,dc
267172,3ac38ba946b2cfcaaae0bdd2108e2aa1,Ж,1954,2022-03-02,R,Муром,0,Договор на текущий счет для дебетовой карты,b7af5f1d9343654ddc6aae66cf2ca816,"Дебет карта ПС МИР ""Бюджетная""",2022,-1,0,0,2600,200,24400,24000,dc
282033,d58cd5500c0e9e5d67af25de79ae801a,Ж,1976,2022-03-17,R,Дубна,0,Договор на текущий счет для дебетовой карты,8c8e8d5e2c4080b281f772368e2c6c2f,VISA Classic,2022,-1,15400,47,6500,15100,26600,41700,dc
258231,01f06921633e1eeca72b5385cecaa407,М,1965,2012-10-29,R,Саратов,0,Договор на текущий счет для дебетовой карты,0250b68fb6b84d932a135b0b2ddf5531,Visa Platinum Rewards,2022,-1,0,0,0,0,0,0,dc
267193,f92a97d6ae149bf488ff6934840d4947,М,2002,2022-02-23,R,Краснодар,0,Договор на текущий счет для дебетовой карты,81f23a7ce0b7640e4314f2abd1467623,МИР Debit,2022,-1,2700,10,200,0,4700,4700,dc
258374,6ee82fae938f3fa3fadf3c71813c7f5e,М,1990,2017-03-16,R,Краснодар,0,Договор на текущий счет для дебетовой карты,7683ecf7c58a98c3efc48468a3f4c671,МИР Debit,2022,-1,0,0,0,0,0,0,dc
258379,2a82e9bede6c892d083fccbfdeb1ad66,Ж,1971,2022-03-12,R,Тюмень,0,Договор на текущий счет для дебетовой карты,8bd5c507dfb34f82d673cce5eb48694a,Visa Rewards,2022,-1,5900,3,0,0,5900,5900,cc
281946,01af3a426afb343fee0bae403e70993b,М,1984,2022-03-03,R,,0,Договор на текущий счет для дебетовой карты,fba424db6ccb9301d9d77f5276daf973,VISA Classic,2022,-1,25300,41,7400,2000,34700,35900,dc
281521,9d8b97348255e2268c50deb17a7f0e87,М,1990,2022-03-30,R,Зилаир,0,Договор на текущий счет для дебетовой карты,bce7a4d45320dc0ce380b1dbdd88bbc5,VISA Gold,2022,-1,400,1,500,4900,33500,38400,dc
281637,e27e98a8b010cf2da8fdc78283f4cd94,М,1997,2019-08-28,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,db400cb23d1bc894bf91348a11204307,Visa Rewards,2022,-1,14500,20,0,100,55600,55600,cc
281867,e1c86a8ba925d31b2cf1b82fd57975c0,Ж,1994,2019-11-12,R,Курган,0,Договор на текущий счет для дебетовой карты,0e76bf2949fad1633a7b760c464e0e49,Visa Rewards,2021,-1,2700,15,0,0,21400,21400,cc
267673,57a54cb1cd432c765a55331c3e5ede77,Ж,1999,2021-02-12,R,Учалы,300,Договор на текущий счет для дебетовой карты,2b88ed6ad01ccce8359ed52c9b4350dc,МИР Debit,2022,-1,6800,29,1600,1300,48200,49400,dc
282065,b5baad9f5e17def3407276d077c3d81b,М,1995,2022-03-16,R,Набережные Челны,0,Договор на текущий счет для дебетовой карты,f9d3c81c5d8821a40708c5c6ef4dbd8c,VISA Classic,2022,-1,12500,51,91300,88100,100700,102200,dc
258943,9c15e0da7d43c28647df93266fe23251,М,1979,2017-06-22,R,Санкт-Петербург,300,Договор на текущий счет для дебетовой карты,47789d2d3761e31eabddc9d94a2f4c74,МИР Debit,2022,-1,0,0,0,0,0,0,dc
268350,15ee7c2adfaa9929e87e6768113af10c,Ж,1978,2022-03-21,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,bcb770c96af7604bc5bf9b253aa2e068,VISA Classic,2022,-1,6600,20,6700,3600,57600,61200,dc
259087,6c4ea095fcf64acaff3fbbdf989ed0e0,М,1988,2017-12-07,R,Ейск,0,Договор на текущий счет для дебетовой карты,52942178ff66cb7fa7953f76f9d214e0,,-1,-1,0,0,0,0,0,0,dc
268204,37b9ccfc5fa3866469c0d2d535c39b63,М,1955,2022-03-17,R,Калининград,0,Договор на текущий счет для дебетовой карты,95d3d2fd6ffcec101b7970cbef3d2c50,МИР Debit,2022,-1,1900,7,1400,0,18200,17700,dc
268351,077f51acf06a8a3d84194ad738ac8d29,М,1978,2020-11-03,R,Краснодар,0,Договор на текущий счет для дебетовой карты,ef29f854f7bd92bd416217c77c7686e7,Visa Rewards,2022,-1,19500,32,0,0,119100,119100,cc
282132,405b5606056ccc1ce143582ce33ee884,Ж,1983,2022-03-04,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,00ab0bf209c53d510c8f2346c8122c08,VISA Gold,2022,-1,28000,48,20000,20400,52800,53200,dc
282135,850729c6fce41e33a8b10e12426bf1c4,Ж,1988,2022-03-15,R,,0,Договор на текущий счет для дебетовой карты,8c1ec2718669a19dfa384d506d9bd9a7,Visa Rewards,2021,-1,4300,8,0,0,101400,101400,cc
259243,77f869fcb14ba7722932cf5f33d54226,М,1975,2003-10-01,R,Брянск,0,Договор на текущий счет для дебетовой карты,88659848535807535119ffc75c78d334,Visa Platinum Rewards,2021,-1,2100,1,200,0,21600,21600,dc
259358,dd6dfdb0a37b21cb78fa2697371b8a45,М,1989,2017-12-08,R,Бирск,0,Договор на текущий счет для дебетовой карты,f437315647a38f3bde29fadfcafd2afa,МИР Debit,2022,-1,0,0,0,0,0,0,dc
281813,cda8fedd74381e1b99992fa678c16e3c,Ж,1987,2022-03-04,R,Орёл,0,Договор на текущий счет для дебетовой карты,901a8e9670b2353be4f6d36bcc0ed52b,,-1,-1,0,0,4800,15200,3000,14000,dc
