,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
101916,6abd8767cb67eeed1244e149e70f12a4,М,2002,2021-03-12,R,Кемерово,0,Договор на текущий счет для дебетовой карты,3ece7e4a4e9bb2b25242f8395e6b34af,,-1,-1,0,0,0,0,0,0,dc
101954,cc9e36f41a2a637bb2863f17096088b8,Ж,1973,2013-11-20,R,Златоуст,0,Договор на текущий счет для дебетовой карты,c8a49892b97d763602f11cfe2eace1b1,,-1,-1,0,0,0,0,0,0,dc
102038,231bbcae17dcbd2e7aa2c5b795ef1b8f,Ж,1986,2021-03-15,R,Вологда,0,Договор на текущий счет для дебетовой карты,d6f75359056aa9ac0795aea17c2388ca,,-1,-1,0,0,0,0,0,0,dc
119387,9421fb16e095dacdbfee6d08306e3174,М,1976,2000-02-21,R,Салават,0,Договор на текущий счет для дебетовой карты,71439ecce65f0e0c07e97be9deb5d0a0,VISA Classic Light,2021,-1,11000,25,7400,2400,297700,300000,dc
171556,55c406d8301d35d506bfe65b71a5ce4a,Ж,1983,2003-01-01,R,Верхнеяркеево,0,Договор на текущий счет для дебетовой карты,85327ea0f662a05772cb43f4292dd21d,Visa Platinum Rewards,2021,-1,3900,26,1200,500,69500,69900,dc
128243,481b86ff2cf4551ff97a99d8eb2d461e,Ж,2003,2021-03-11,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,82b0faccf395284d6fd820fe369e9ccf,МИР Debit,2021,-1,3300,45,400,0,4300,3900,dc
136839,407cbae266a76e63fc1c3fb42ba651c4,Ж,2003,2021-03-11,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,927201ae3946566e03eaf0daf1e012f8,МИР Debit,2021,-1,1800,6,300,100,1800,1800,dc
147709,dee4733da324ef9b398deb68e9c27162,Ж,1988,2010-03-10,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,0fc4d422a52ac0a7e3990eb7d1b5560b,VISA Classic,2021,-1,5100,14,1800,100,30500,30600,dc
107630,3f950770e28a9a76537b0773790422c0,Ж,1964,2015-07-03,R,Геленджик,0,Договор на текущий счет для дебетовой карты,60caaf2e7f9aefd4fb095648d0f045cb,Visa Platinum Rewards,2021,-1,1600,6,2000,8800,44200,52600,dc
123117,737ca60c4566577fa9d98d7eae6ed223,М,1986,2021-03-24,R,Москва,0,Договор на текущий счет для дебетовой карты,7f4580adf68cd0279343fd9ec112efc9,VISA Gold,2021,-1,2600,4,18800,18800,45100,57400,dc
102377,2d3d41d430c9f324ca52d8a413b091e6,М,1996,2021-03-05,R,Уфа,0,Договор на текущий счет для дебетовой карты,8ab2adf002460b8ae9ef5157bf860726,,-1,-1,0,0,0,0,0,0,dc
116553,86e7ce7a82e0979f0e801dc6177d3717,Ж,1972,2013-06-13,R,Кумертау,0,Договор на текущий счет для дебетовой карты,ec26eb67b4649f132ad45ea6ca7af62f,Eurocard/MasterCard World,2020,2021,0,0,0,0,200,200,cc
108955,4b31884176d3aa133433aa66ac36725e,М,1994,2017-10-09,R,Нижневартовск,0,Договор на текущий счет для дебетовой карты,f7d5fc31921fa829d8159b44fadd61f4,,-1,-1,0,0,15100,0,21000,11000,dc
122261,b7fc71bb0febf821c9194e08ab28e894,Ж,1985,2021-03-31,R,Вольск,0,Договор на текущий счет для дебетовой карты,bbf5f1a4b1c6dda2f61685673a48b41b,Visa Platinum Rewards,2021,2022,500,4,0,0,600,600,dc
109351,07de99040618a058e932ab6699370004,М,2000,2021-03-30,N,Москва,0,Договор на текущий счет для дебетовой карты,31acf90caefd7e177f37a30e8c55afcd,VISA Gold,2021,-1,4900,10,2100,0,30900,31000,dc
102530,2faa599f501cbabb5a84c58883ec30a9,Ж,1969,2021-02-03,R,Гусь-Хрустальный,0,Договор на текущий счет для дебетовой карты,6bcfa71faf0a07878b4199d1653319f5,,-1,-1,0,0,0,0,0,0,dc
160479,f79828da439e90b345ddba42ba1dbf2a,Ж,1962,2010-10-23,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,ff0d9d7c223683f18a941c5626967c25,МИР СКБ,2021,-1,400,4,200,0,400,400,dc
115433,f54438abcf0d5faf1dea965479af313d,М,1971,2021-03-02,R,Сарапул,0,Договор на текущий счет для дебетовой карты,ec7928a02ea966fcc91068c61936024e,Visa Platinum Rewards,2021,-1,600,6,0,0,600,600,dc
107915,a1b7eefec7a8a57c96181ddce4e6d38a,Ж,1993,2020-05-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,34a0c010f2098ff20d1474fa1708c838,VISA Infinite,2021,2021,213800,38,25300,0,324200,324200,dc
107916,a1b7eefec7a8a57c96181ddce4e6d38a,Ж,1993,2020-05-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,fe69f7cd4fcc2ead192ffc72df8d19ff,Priority Pass,2021,2021,213800,38,25300,0,324200,324200,dc
149001,a436e1303d8cbd3fffb0fe941a45fad5,М,1990,2021-02-18,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,a77ace043749c6e3ccdb3e988d85dca8,Visa Platinum Rewards,2021,2022,0,0,0,0,7700,7700,dc
210017,e99ac195285c783a3b8da99e2bba889a,М,1965,2012-04-24,R,Учалы,0,Договор на текущий счет для дебетовой карты,5b993b308f0b59bd10c5dc2aabda3f1d,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,1000,1,3700,1900,29500,31300,dc
113865,4843db61e60c72a3843b04b00b812d70,Ж,1977,2001-11-13,R,Краснодар,1300,Договор на текущий счет для дебетовой карты,9a28abddc588ebaa6b0df22b555567d1,Eurocard/MasterCard Platinum,2021,-1,2200,4,17000,300,48700,44000,dc
197925,7821055822d7aae779c76a6d488a29b2,Ж,2002,2020-07-22,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,eee9a822c9ecb8ab5ebed9f468267d3a,VISA Classic,2021,-1,0,0,25200,200,149600,149200,dc
185377,e717a6fa2c4f45fe263e401acbea124f,М,1999,2021-03-10,N,Москва,0,Договор на текущий счет для дебетовой карты,bd2d4a66c7cffb9384d441f6a448234d,VISA Gold,2021,-1,0,0,3100,0,93900,93900,dc
102977,784528ece9e150f3afae5894ebfe936e,М,1989,2021-03-04,R,Москва,0,Договор на текущий счет для дебетовой карты,f5f61e1371fe3d1f6dd026be6c7bb005,,-1,-1,0,0,0,0,0,0,dc
170748,e67f5f03363fac8dd3d608c12b92db08,М,1968,2014-11-19,R,Пермь,0,Договор на текущий счет для дебетовой карты,755aaca4f4526502e7395f8ece9919bb,Eurocard/MasterCard World,2020,-1,44400,23,0,0,112200,112200,cc
