,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
297890,a831057f7e38d0b8440f4323d4d3e879,Ж,1968,2008-09-25,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,6a61b0f209a2ac1796f783a33d975c62,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,5100,4,16300,400,90100,90500,dc
296500,3c8500bc579308d0d21a62c2d4976d68,М,1967,2010-10-07,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,3cf457e8d042b990aa6a5db5c1eab3b2,Eurocard/MasterCard World,2020,2021,2700,13,0,0,11200,11200,cc
298442,1e0cb797cc2a295cce1cd95839c9aa0d,М,1983,2019-07-04,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,e0e9e88559a72fb71109bf0655d01a38,Eurocard/MasterCard World,2020,-1,29100,21,0,0,216900,216900,cc
296404,cd34cb7a42011dafcedf7162dd9590fc,Ж,1985,2016-02-01,R,Уфа,0,Договор на текущий счет для дебетовой карты,3adead98703a383a180f9a4b8b7eb8a1,,-1,-1,0,0,0,0,0,0,dc
297006,ed3fb71c0d4d43b668a87903631e960e,М,1968,2014-11-11,R,Рязань,14000,Кредитная карта,fec37063ea0b79d4fb428f1c2b508b28,,-1,-1,45200,65,0,0,82800,82800,dc
296429,70d0e3e34b128f79b8e4c3c53ed0b4a4,Ж,1988,2009-05-28,R,Смоленск,0,Договор на текущий счет для дебетовой карты,208892adde93b20a890cb3674d2e74f8,,-1,-1,0,0,0,0,0,0,dc
296465,79872142bba74dd8bb24567abc944a84,Ж,1967,2012-06-06,R,Краснодар,15000,Кредитная карта,c69922f2cb37b7df08e315440037f8a2,,-1,-1,0,0,0,0,0,0,dc
296466,ca254e6948a72acf76791b3ecc7d9033,М,1970,2020-11-17,R,Пенза,0,Договор на текущий счет для дебетовой карты,d5feb42725b55308b6ef094290713767,,-1,-1,0,0,0,0,0,0,dc
298075,94a2184388658eff149701b48da3a2e6,Ж,1991,2015-11-03,R,Уфа,75000,Кредитная карта,06400cd9197807ed2d6094266bc010b6,,-1,-1,59400,86,0,0,71700,71700,dc
297024,d3ad8115709e78e6bd02c0e0c6bb1503,Ж,1955,2016-10-17,R,Новосибирск,10000,Кредитная карта,380d45efba82410bbcdd767cc9b950c5,,-1,-1,0,0,0,0,200,200,dc
297300,2198f356eaf3b7af6646b8411bca9b15,М,1997,2020-12-24,R,Рязань,0,Договор на текущий счет для дебетовой карты,086255144ff015e69b0ba579d03bf1a6,,-1,-1,0,0,200,0,400,400,dc
297661,cd1a7066823ae541414d2881c4f6bc26,М,1974,2020-12-22,R,Воскресенск,0,Договор на текущий счет для дебетовой карты,85d45abd5a2eb38cc8b0fae23da3092e,,-1,-1,0,0,0,0,2000,2000,dc
