,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
62665,42cb4e42f3f2d2676a5eba576812a6dd,Ж,1960,2010-02-02,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,e3f81a1e376411f52325fcc5f046a17a,Eurocard/MasterCard World,2020,2021,100,1,0,0,100,100,cc
62668,daf51a39c219ac2868d32d7bcf4c63b3,Ж,1954,2013-03-01,R,Краснодар,0,Договор на текущий счет для дебетовой карты,927a56c7a4b54ee3e9537ad8f823c8b5,Eurocard/MasterCard World,2020,2021,0,0,0,0,0,0,cc
62674,1a0ae856cb903d8c4b0e481cc1a0a30c,М,1959,2020-11-11,R,Кунгур,0,Договор на текущий счет для дебетовой карты,a64189df2c9c75a73b36a83ed66d0ba3,МИР Debit,2020,-1,0,0,0,0,0,0,dc
95558,75370d888a0f2d46e363acb238ad4385,Ж,1963,2012-10-14,R,Москва,0,Договор на текущий счет для дебетовой карты,2470517e8871b03d9db371d25351f673,Visa Platinum Rewards,2020,2021,0,0,100,0,32600,32600,dc
62721,e8f2a5af09c64ef799bb63f8e69df9a1,Ж,1972,2019-09-25,R,Сочи,0,Договор на текущий счет для дебетовой карты,955df4ae80e5ace239a44d5ff51985a7,Eurocard/MasterCard World,2020,-1,0,0,0,0,0,0,cc
180213,86dc20f6b301356881b3da5319abc955,Ж,1974,2020-12-18,R,Владимир,0,Договор на текущий счет для дебетовой карты,7a99479a734ea89d688a509bd8486416,,-1,-1,0,0,200,0,6700,6700,dc
62849,779a8be52ade9508fbcb7abc7b3a8c3a,М,2003,2020-10-01,R,Брянск,0,Договор на текущий счет для дебетовой карты,77aec9b4fe4827502ef9bfc1e2abc84d,,-1,-1,0,0,0,0,0,0,dc
62911,1680d7292b916a96d10cc0d63faf5ffb,Ж,1985,2020-12-18,R,Владимир,0,Договор на текущий счет для дебетовой карты,968ea92d4d091f9e3d064bbff797bf18,,-1,-1,0,0,0,0,0,0,dc
73045,30a54ba20e405f67fe0eade3f997bd43,Ж,1975,2020-12-03,R,Туапсе,0,Договор на текущий счет для дебетовой карты,605234b478dac2134b5cd85ad4635567,Eurocard/MasterCard World,2020,2021,1800,1,0,0,11800,11800,cc
149096,6359df7d7b75394bf6f7bca252175d9d,Ж,1971,2014-11-06,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,d815a64bed239793438490a57d0dcb38,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,17900,69,22700,1300,142000,143200,dc
63039,4516e30ad559e2d3514ce2e2795aa005,Ж,1984,2014-10-27,R,Учалы,0,Договор на текущий счет для дебетовой карты,f679914005125e7a81daa16c1f90a099,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
63046,ac0de8f2220d8e92969836c0bc21f950,Ж,1988,2016-02-24,R,Новороссийск,0,Договор на текущий счет для дебетовой карты,e7e568495f78965ee8aeebc9c2701175,МИР Debit,2020,2021,0,0,0,0,0,0,dc
63160,2d3f777ffb887e69c596cd8d19f58bb3,Ж,1987,2015-10-08,R,Москва,0,Договор на текущий счет для дебетовой карты,802e65f4af4bd8fdad39beb79782f725,MasterCard Electronic,2020,2021,0,0,0,0,922000,922000,dc
157532,1f174c49485204851cc4d7b9aa2806f2,Ж,1977,2020-12-16,R,Калтан,0,Договор на текущий счет для дебетовой карты,63aa8e55b4309e3a6f96ddbdf678dc89,Visa Platinum Rewards,2020,2022,11700,31,600,0,16400,16400,dc
221683,7aacb1b86c816a479fdae34eba737aae,Ж,1985,2020-12-18,R,Владимир,0,Договор на текущий счет для дебетовой карты,189525d80f871d13dfead4186105b8b3,VISA Classic,2020,-1,1300,5,6200,0,38700,38700,dc
63299,fe43d4380f1b2cef4d8deeea14bc68f4,Ж,1997,2020-03-25,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,e4fbd9d90e1534443a651b4516a6906e,Eurocard/MasterCard World,2020,2021,0,0,0,0,0,0,cc
106484,a774221de39e733c2324e7c085c5d352,Ж,1958,2003-10-01,R,Уфа,45000,Кредитная карта,b15d5bd0c41af41016ef10d4b6f7fd28,,-1,-1,0,0,0,0,400,400,dc
111710,dda21af6d0d1b4631b449a87c2e0d4ff,Ж,1989,2013-12-10,R,Уфа,0,Договор на текущий счет для дебетовой карты,69da0505ffac5f14d5388a20595e35e8,МИР СКБ,2020,-1,1500,5,400,100,1500,1700,dc
113100,52b46c3e83aeb8a91133726e49c5f03d,М,1987,2020-11-10,R,Краснодар,0,Договор на текущий счет для дебетовой карты,b4316110ead34ad60c5c19d28fabf539,Visa Platinum Rewards,2020,2022,15700,67,5900,20000,260200,280200,dc
180732,d1b6c9a4890cf0209b07c225dfed3369,М,1973,2020-10-12,R,Краснодар,5200,Договор на текущий счет для дебетовой карты,4a5b44f9b249c0bf11463c4a321a36d6,МИР Debit,2020,-1,0,0,4400,5200,0,5200,dc
63398,8c6e553975faa7526358cbd7c6941def,М,1980,2009-03-20,R,Краснодар,0,Договор на текущий счет для дебетовой карты,dbbee26dae188dbe05a63433ebabde28,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
235370,97b5a31ba28fc03cf0a9ad43760c8543,Ж,1972,2020-12-18,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,1d6ec83a1af34ecad24d780e7ba132f8,МИР Debit,2020,-1,0,1,0,100,60800,60900,dc
72509,5c7b2d29d430712425aa2a7a1a9452da,М,1964,2010-07-10,R,Туапсе,300,Договор на текущий счет для дебетовой карты,10e014cc81cb481de584f6ba6e7437ac,МИР Debit,2020,-1,2900,14,2200,200,19300,19000,dc
133870,c9f80667a1a1eead6e87479045b6aa0c,Ж,1967,2017-01-31,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,e459799898b82fcb270a658f949634ad,Eurocard/MasterCard World,2020,-1,30000,17,0,0,30000,30000,cc
63591,ed019ac1495e8cbdb736e254abb3f166,М,1958,2020-12-18,R,Владимир,0,Договор на текущий счет для дебетовой карты,a8ee7e30dbb0dc4acb7ec0acb06d3c86,,-1,-1,0,0,0,0,0,0,dc
63703,6bfd68831b1dae26ca0522a92e51449f,М,1967,2020-10-06,R,Санкт-Петербург,155000,Кредитная карта,4c29ce7542ec194d8676528fe6d02210,,-1,-1,300,1,0,100,300,400,dc
63727,4b3d061b9915b9b0cd983a1479c3b409,М,1983,2019-06-12,R,Тимашевск,0,Договор на текущий счет для дебетовой карты,3e7425a756ad1a07ec47d0f820f7172f,МИР Debit,2020,2021,0,0,0,0,0,0,dc
137669,82e5c29b8c50569f66fe535079db6644,Ж,1986,2020-12-02,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,3db4d0c090b9845796c944e15ee374a9,VISA Classic,2020,-1,5900,2,8500,0,292700,292700,dc
131876,0feac4566756c960f53eb714f2238086,М,1969,2000-06-28,R,Уфа,0,Договор на текущий счет для дебетовой карты,e15edc37fcb9861b7d0b068ec28adc2a,VISA Classic,2020,2021,0,0,14400,0,107900,107900,dc
133204,70dd751f0ebbf109ceb0900f39e88443,М,1986,2016-05-31,R,Белорецк,0,Договор на текущий счет для дебетовой карты,76d4d156308cc18d4c51465ea3ac0743,Eurocard/MasterCard Mass,2020,-1,900,6,4000,1900,63800,60600,dc
63941,8f13fc72a85b47efbec8ece3917a70a2,Ж,1976,2020-10-21,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,b440ba2d5434ad879e1a1cb8a0f00415,Visa Platinum Rewards,2020,2021,3000,28,1400,0,15000,15000,dc
217321,e15df6658c80d0f87e4778752c9d1505,М,1984,2020-12-17,R,Ковров,0,Договор на текущий счет для дебетовой карты,875a94d2c5b44a52140d65199f7e0bd4,,-1,-1,0,0,3600,100,37700,37800,dc
64011,3d7376300a87fe153f4d9648983c96c7,Ж,1991,2017-07-20,R,Москва,0,Договор на текущий счет для дебетовой карты,69964acd30090b3e131b801eb0946b49,Visa Platinum Rewards,2020,-1,44600,26,86300,22100,453500,475600,dc
64024,6acf1cdd83e40068c59645bafa956d3a,Ж,1974,2018-11-19,R,Ейск,0,Договор на текущий счет для дебетовой карты,061ad35c78e6eff2bb1276b50d3223dc,Eurocard/MasterCard World,2020,2021,0,0,0,0,0,0,cc
86201,920b2aecf8e2ecb8470855bd41b24532,М,1981,2020-10-06,R,Тюмень,300,Договор на текущий счет для дебетовой карты,c6dd88ff49153ffb2a3aa3c84853f823,VISA Classic Light,2020,2021,0,0,0,0,10000,10000,dc
86202,d01aeaa664d00b861d55e461365a06ca,М,1978,2005-10-04,R,Новороссийск,0,Договор на текущий счет для дебетовой карты,91e25a3abef6a62d5f825ed1db8647e5,Eurocard/MasterCard World,2020,2021,0,0,0,0,52800,52800,cc
178528,cf91c7778d767468a413baf1a7d0ba3a,М,1984,2020-12-17,R,Ковров,0,Договор на текущий счет для дебетовой карты,5c66265eb303590e38248ce4a23b7bed,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,26900,23300,319000,341200,dc
64211,5ed9b029763eb65160f4c9938ade955e,М,2005,2020-11-19,R,Волгоград,0,Договор на текущий счет для дебетовой карты,c80c260970dbe946ea997721c71a4037,,-1,-1,0,0,0,0,0,0,dc
74881,c904e019a9d645f6c468dbdff9aceccd,Ж,1966,2009-07-07,R,Саратов,400000,Кредитная карта,5726ce80538ee5a267e81f2b90bb54d1,,-1,-1,123400,80,2800,29200,375500,390100,dc
64298,649b7737d1f3ded4469a2af5f5de4a7e,М,1998,2020-12-01,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,603358c15c4f12d63987a976af34a190,Visa Platinum Rewards,2020,2021,100,1,0,0,200,200,dc
64344,25c3b9a426d078a31bc0f105fe3282df,Ж,2001,2020-12-01,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,89d57056dfc4ab5f6bd2fc6df7afaddc,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
64419,5eb78d7060ea37786749f10222c1d310,М,1985,2020-11-01,R,Таганрог,0,Договор на текущий счет для дебетовой карты,74829a0d21c330ef57554badc3f688bb,,-1,-1,0,0,0,0,0,0,dc
64432,42df989d7259b26625d4a114ef3ec7cf,Ж,1988,2009-10-26,R,Месягутово,0,Договор на текущий счет для дебетовой карты,31fb2d44cd758f34968f4d2128bae8d8,,-1,-1,0,0,0,0,0,0,dc
64508,53429a33b03084cf3176d1f65daff3fb,Ж,1967,2020-11-25,R,Рославль,0,Договор на текущий счет для дебетовой карты,feb1fb396488ff7fa53c63394b9941c5,,-1,-1,0,0,0,0,0,0,dc
239692,0204f304645fd9f2cc1da12f5588bf0f,Ж,1977,2020-12-14,N,Москва,0,Договор на текущий счет для дебетовой карты,427c965ba85f97c606c6845d0a900537,,-1,-1,0,0,0,0,100200,100100,dc
129029,4654a028b25678c0b010cbd953984feb,Ж,1985,2012-01-16,R,Уфа,0,Договор на текущий счет для дебетовой карты,3807d5b9ccc42710713a16668221b705,Visa Platinum Rewards,2020,2021,9400,22,14600,9600,29600,39200,dc
64576,a77165163734f545ade7cc8aa6414b4b,Ж,1991,2020-11-18,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,a7d1b1361d703daacdeecebbf9c35f2d,,-1,-1,0,0,0,0,0,0,dc
64595,ff18dbc13a9f1b80181672daf43a869d,М,1998,2020-11-05,R,Москва,0,Договор на текущий счет для дебетовой карты,78086b6a2b2f4a032e04d43249ae5586,,-1,-1,0,0,0,0,0,0,dc
109044,d25838f5bceec138973c84135e490521,М,1992,2020-12-22,R,Воскресенск,0,Договор на текущий счет для дебетовой карты,965b426dbe70db50fbed585224c01176,VISA Gold,2020,-1,0,0,6800,0,50800,50700,dc
64755,c7cccf7e40587f89a6fb96155e3385ae,Ж,1985,2020-12-09,R,Анапа,0,Договор на текущий счет для дебетовой карты,8075d992d94a6a869e39c6740a9ea3b3,Eurocard/MasterCard Mass,2020,-1,0,0,3000,10000,10600,20600,dc
64803,389960487fab1753eb09c4282c6abf15,М,1982,2019-01-15,R,Боровичи,0,Договор на текущий счет для дебетовой карты,7b79e35656ecc6f953ebeae74ef1e9b3,Visa Platinum Rewards,2020,2021,0,1,0,100,100,200,dc
64815,9a7c05d5a1cfd6156d8a7eabd35446d0,М,2002,2020-12-23,R,Миасс,0,Договор на текущий счет для дебетовой карты,14b4c6da2d1376c83c20ae8b5c982f2e,Visa Platinum Rewards,2020,2021,0,1,129200,0,2299200,2299200,dc
