,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
322096,d20595b372e4ca6335635d70682c4c53,М,1994,2019-03-18,R,Москва,0,Договор на текущий счет для дебетовой карты,26105a306b1c6a3555c757e4fc4434c3,,-1,-1,0,0,200,0,18500,18500,dc
321776,c70b65cc5ed256ef5237794ccdda5050,Ж,1966,2011-12-15,R,Учалы,0,Договор на текущий счет для дебетовой карты,0266c50b305d247a6b52c69baba72f80,МИР СКБ,2019,-1,100,2,200,200,200,0,dc
323511,7e4fbf85bae24a822450873026e54c61,Ж,1950,2019-11-11,R,Казань,100,Договор на текущий счет для дебетовой карты,4d6f960c4de2af04eba07bb4f5e7bc7c,Eurocard/MasterCard Mass,2019,-1,0,0,34600,10100,339900,350000,dc
323164,daf02b6d52dbd82e2a23e3537f2a6d50,М,1988,2013-03-04,R,Серпухов,0,Договор на текущий счет для дебетовой карты,98252c565b0ec292652fd786c14286ae,MasterCard Electronic,2018,-1,0,0,11600,6100,85900,91900,dc
321779,7d956a7a723600f2aec82d8a06ccf084,М,1954,2017-04-27,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,b17d237c394774484334ec7dcb9054ad,,-1,-1,0,0,0,0,0,0,dc
324305,f53b43165ba375587f6fd63126f23e90,М,1965,2007-04-02,R,Туймазы,0,Договор на текущий счет для дебетовой карты,6f096ed3e1582bbbe29382a4523c47aa,VISA Classic,2019,-1,9600,38,3100,800,26900,26400,dc
322862,4ceb846eefd464bcc629c30023d07e1f,Ж,1964,2012-04-10,R,Ставрополь,0,Договор на текущий счет для дебетовой карты,a33dc301515663b27834edfd66aa9a1f,Eurocard/MasterCard World,2021,2021,239900,7,0,0,239900,239900,cc
322863,4ceb846eefd464bcc629c30023d07e1f,Ж,1964,2012-04-10,R,Ставрополь,0,Договор на текущий счет для дебетовой карты,e3d4a5d0c7190aece04648f4d0ee3c05,Eurocard/MasterCard World,2020,2021,239900,7,0,0,239900,239900,cc
321784,73bef2a26191d4986b5d8a84a3e9e538,Ж,1989,2011-01-01,R,Тюмень,0,Договор на текущий счет для дебетовой карты,18b8e29c5af386357b26877b89877560,,-1,-1,0,0,0,0,0,0,dc
321788,74372eee3ef4a7c360eebb299eea1654,Ж,1968,2014-08-08,R,Нефтекамск,300,Договор на текущий счет для дебетовой карты,c88b39e2a3f2830b6f57a3040015e63f,MasterCard Electronic,2019,2020,0,0,0,0,0,0,dc
322810,95b849cef8c7b2076e5f27982c3711cf,М,1986,2010-06-25,R,Омск,0,Договор на текущий счет для дебетовой карты,715d98adce0f459b3bd70ea28d68d932,Eurocard/MasterCard Platinum,2020,-1,0,0,10000,100,107600,107600,dc
322811,95b849cef8c7b2076e5f27982c3711cf,М,1986,2010-06-25,R,Омск,0,Договор на текущий счет для дебетовой карты,43bfc1770affb5e822fc1e0280e67eac,VISA Classic,2017,2020,0,0,10000,100,107600,107600,dc
323489,e21f2adf87fef6d27a40f28b5ad56608,М,1957,2019-05-22,R,Уфа,0,Договор на текущий счет для дебетовой карты,23aabf279a50db8748d77d70472cce3c,Visa Platinum Rewards,2019,2020,0,0,0,0,2000,0,dc
322752,fe32fbdad3c1958607eff72c21d55848,Ж,1989,2011-06-21,R,Краснодар,0,Договор на текущий счет для дебетовой карты,3e7aee4c18557c1e508fa6e7513c9140,МИР Debit,2017,2020,100,1,66500,0,402200,402000,dc
322753,fe32fbdad3c1958607eff72c21d55848,Ж,1989,2011-06-21,R,Краснодар,0,Договор на текущий счет для дебетовой карты,b2bc572f4cc68c1e9fc540c276bf0378,VISA Classic,2020,-1,100,1,66500,0,402200,402000,dc
322754,fe32fbdad3c1958607eff72c21d55848,Ж,1989,2011-06-21,R,Краснодар,0,Договор на текущий счет для дебетовой карты,28f32d06bf1b0a4648c5f655d304d67a,VISA Classic,2017,2020,100,1,66500,0,402200,402000,dc
321800,a55c5c31aa60027517cdddf9b52eed76,Ж,1997,2019-12-13,R,Анапа,0,Договор на текущий счет для дебетовой карты,662a89aff69749cc95427d78788c503f,,-1,-1,0,0,0,0,0,0,dc
322330,1e6775278788f242cd973b13b698487b,Ж,1961,2019-10-01,R,Вологда,0,Договор на текущий счет для дебетовой карты,dee204c9236169320041d5fca2c15f5e,Eurocard/MasterCard Mass,2019,2021,20500,66,7200,17000,44500,38900,dc
321859,3108d77170b8d9a9bb08b218cedeb8df,Ж,1999,2015-04-07,R,Месягутово,0,Договор на текущий счет для дебетовой карты,383b3f4ae698282283f7159ac7b3ff6a,,-1,-1,0,0,0,0,0,0,dc
321988,f21efbf1c4dc43241ef0d632ee15a2c2,Ж,1997,2020-08-26,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,deb8eea39aca108a39254b56606153ed,Eurocard/MasterCard Gold,2020,-1,0,0,0,0,24000,24000,dc
324256,5272968abfd885819fdd0c663171ab08,М,1978,2018-03-16,R,Ставрополь,0,Договор на текущий счет для дебетовой карты,dd5b7053e0aab42f1910a462b0ba59e3,Eurocard/MasterCard Platinum,2022,-1,1400,3,2600,4300,1168800,1172900,dc
322477,4e43575f897fce3d7b644f277065ed20,Ж,1987,2017-07-31,R,Москва,0,Договор на текущий счет для дебетовой карты,43fb86d9cffd6f1dedfa150f63dc2953,Eurocard/MasterCard World,2020,-1,0,0,0,0,255000,255000,cc
322257,342cf03a9a96c562eddcc44d4a6515b3,Ж,1967,2018-03-19,R,Караидель,30000,Кредитная карта,a08346f4f51e1aa032e5fe51d835d68f,,-1,-1,0,0,0,0,200,200,dc
