,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
504,69e468a9d8560d7cba5f15ee325f1a88,М,1958,2008-02-01,R,Уфа,0,Договор на текущий счет для дебетовой карты,c70a73af84d1552a9bdfb74ad16243bb,,-1,-1,0,0,0,0,0,0,dc
206535,b13a57f3ec43984b2e2d6c210d85b544,Ж,1956,2019-05-16,R,Новокузнецк,0,Договор на текущий счет для дебетовой карты,060876c0e62059ebee8a483f4dcbf498,Visa Platinum Rewards,2019,2021,0,0,200,500,0,500,dc
266313,ffe0d60fde5c1dac8a92b5437f4c0a45,Ж,1992,2018-10-08,R,Ростов-на-Дону,0,Договор на текущий счет для дебетовой карты,861c51dd7ab1a1672b73c15be6b67b5f,,-1,-1,0,0,20500,1500,119600,121000,dc
509,03ae3aec5d7f8a1af7f27c5a34dd12e2,Ж,1998,2014-10-17,R,Уфа,0,Договор на текущий счет для дебетовой карты,9a7c0170bf6a68c9cd258233f7e9d8b3,МИР СКБ,2018,2022,0,0,0,0,0,0,dc
511,56185859ee73529f4d8d97f72ae92809,М,1979,2012-05-02,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,64614e624fe6e4c36bdb82883dc489d4,Eurocard/MasterCard Platinum,2019,-1,10300,28,8400,4300,210300,200500,dc
114444,728122a4a4e2ae6d978787f93c97faf6,Ж,1984,2014-10-23,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,6bd42514b87fc0f0d4f32e7771460597,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,14000,21,53200,20000,124200,144200,dc
251984,e2498041e78ebada484a5c8c600e90e3,М,2001,2017-10-09,R,Бирск,0,Договор на текущий счет для дебетовой карты,a27a0a6686bf45c3357bdb4adfc1bd78,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,2700,18,300,400,9400,9400,dc
251985,e2498041e78ebada484a5c8c600e90e3,М,2001,2017-10-09,R,Бирск,0,Договор на текущий счет для дебетовой карты,2d514de967fa187d45991bde8b7a6b31,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,2700,18,300,400,9400,9400,dc
163097,f4f2022c939ef0b20b5a6382ca8761c4,М,1956,2019-06-05,R,Юрга,600,Договор на текущий счет для дебетовой карты,91d7698663ca44a38bb9061b3ecdb45d,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,4900,25,1200,1700,8300,10000,dc
249749,80a350fbb6feabb1fe702898e6749207,Ж,1954,2010-06-07,R,Белебей,0,Договор на текущий счет для дебетовой карты,414a46249d1f06e3cc15f8dd5816c69e,МИР СКБ,2021,-1,0,0,100,100,17100,17200,dc
518,44dc786d46c9f952adcadcee25c922a8,М,1990,2016-11-29,R,Москва,0,Договор на текущий счет для дебетовой карты,cfd44ebcf89ce466b2f791400aab0425,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
519,b15ff6f9b2961a6de0cdb1d797a60c38,М,1994,2019-12-26,N,Вологда,0,Договор на текущий счет для дебетовой карты,9fb62d41a7d05d62bb8b0611715d46f1,,-1,-1,0,0,0,0,0,0,dc
68629,cc23a3c4e072ddd342acacd3330cdf5b,Ж,2000,2020-01-29,R,Москва,0,Договор на текущий счет для дебетовой карты,0875abbcb801869e3e906640d46bd4d8,VISA Classic,2020,-1,2100,9,1600,0,45700,43600,dc
68630,cc23a3c4e072ddd342acacd3330cdf5b,Ж,2000,2020-01-29,R,Москва,0,Договор на текущий счет для дебетовой карты,5b53e0c0c073b782f0858b33f9903414,VISA Classic,2020,-1,2100,9,1600,0,45700,43600,dc
62754,d1bd7027253a014760a83687f9ba8a86,М,2008,2019-09-06,R,Тюмень,0,Договор на текущий счет для дебетовой карты,6fcf8e75ebca4cb9981750028315ea25,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,300,1,9400,100,42800,38200,dc
64759,5a4c689009342a4fae94294de558f3ec,Ж,1982,2019-11-11,R,Белово,0,Договор на текущий счет для дебетовой карты,de6b318e1c68e9efaa0faeaaa148402c,VISA Gold,2019,2021,1400,5,1300,0,24700,19200,dc
17452,6e865fc05445b9a537602863f7b44783,М,1990,2019-02-18,R,Уфа,0,Договор на текущий счет для дебетовой карты,af184d3c7abac108f838b608d4222beb,MasterCard Electronic,2020,-1,0,0,0,0,14100,14200,dc
80889,03d07c9317f3bb7c9e4e331788b191d8,Ж,1954,2008-09-10,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,b918c6058ca239e80e2281da43513f27,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,5200,3,824500,325000,928200,289700,dc
80890,03d07c9317f3bb7c9e4e331788b191d8,Ж,1954,2008-09-10,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,7dc292cbbf1c93d7633c7b74827818c2,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,5200,3,824500,325000,928200,289700,dc
537,46664504787fc67a763a674d622a0f71,Ж,1965,2015-04-14,R,Уфа,0,Договор на текущий счет для дебетовой карты,ea948c4fdcbd5723c779a4e75b21bd95,VISA Classic Light,2017,2020,0,0,0,0,0,0,dc
538,46664504787fc67a763a674d622a0f71,Ж,1965,2015-04-14,R,Уфа,0,Договор на текущий счет для дебетовой карты,9e302867a95de0f307409115a53b21b3,VISA Classic Light,2020,-1,0,0,0,0,0,0,dc
211436,d0a313cf374ea1339aa8a8966a8e2661,Ж,1983,2015-06-16,R,Благовещенск,0,Договор на текущий счет для дебетовой карты,f64bbfd29c270889e0e7db2b727c4b75,VISA Classic Light,2018,2021,30800,88,8700,6800,180800,180700,dc
211437,d0a313cf374ea1339aa8a8966a8e2661,Ж,1983,2015-06-16,R,Благовещенск,0,Договор на текущий счет для дебетовой карты,8ad9707d8382ce4926e700fda25164ee,VISA Classic Light,2015,2018,30800,88,8700,6800,180800,180700,dc
211438,d0a313cf374ea1339aa8a8966a8e2661,Ж,1983,2015-06-16,R,Благовещенск,0,Договор на текущий счет для дебетовой карты,6580ebcdcb3d05d260b372f9745f3fff,VISA Classic,2021,-1,30800,88,8700,6800,180800,180700,dc
544,ae4120a02c6f6bedebb590d1e6896a85,Ж,1979,2014-08-22,R,Краснодар,100,Договор на текущий счет для дебетовой карты,a1ba6c45dfa64e8fa4fead8168ed1e8f,VISA Classic,2019,2022,500,2,1000,600,14000,9600,dc
545,17d5268b7713eea79c9608f3d4b4d25e,М,1988,2019-10-25,R,Москва,0,Договор на текущий счет для дебетовой карты,d7ee84a301291a15026f01276275e58c,,-1,-1,0,0,0,0,0,0,dc
547,377a194760c67acdef82d41248ec45c2,М,1969,2005-07-20,R,Сургут,0,Договор на текущий счет для дебетовой карты,60e2a6777df6c698aa4b9d666489f42e,,-1,-1,0,0,0,0,0,0,dc
7722,5b1ced4b2a91684947520d826546b7a4,М,1960,2019-12-26,R,Вологда,0,Договор на текущий счет для дебетовой карты,60e2a6777df6c698aa4b9d666489f42e,,-1,-1,0,0,0,0,0,0,dc
552,70f8493540b2adf5e409e9e665f67161,Ж,1958,2013-06-24,R,Уфа,0,Договор на текущий счет для дебетовой карты,d90144776b2023cbac80ece0d359450b,VISA Classic,2017,2018,0,0,0,0,0,0,dc
553,70f8493540b2adf5e409e9e665f67161,Ж,1958,2013-06-24,R,Уфа,0,Договор на текущий счет для дебетовой карты,f9aa8b987d16d49834dcad3797dc6201,МИР Debit,2017,2018,0,0,0,0,0,0,dc
554,70f8493540b2adf5e409e9e665f67161,Ж,1958,2013-06-24,R,Уфа,0,Договор на текущий счет для дебетовой карты,f1c247a7c9195c482a65d07bc99f2644,VISA Classic Light,2016,2018,0,0,0,0,0,0,dc
