,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
84391,4548e78c9f2d96aa04878faa5fbe7440,М,1982,2019-01-15,R,Боровичи,70000,Кредитная карта,fca08b503a036ef268ca8ec88c1d33e3,,-1,-1,16000,42,0,0,29800,29800,dc
55894,ab1d7a334d12b09d26cf9847f4df83dc,М,1986,2013-09-05,R,Уфа,6000,Договор на текущий счет для дебетовой карты,6322499d51a2ce15ccba49018ef090ee,Priority Pass,2018,2021,0,0,17300,0,309600,309600,dc
61275,ab1d7a334d12b09d26cf9847f4df83dc,М,1986,2013-09-05,R,Уфа,6000,Договор на текущий счет для дебетовой карты,6322499d51a2ce15ccba49018ef090ee,Priority Pass,2018,2021,0,0,23600,0,309600,309600,dc
55895,ab1d7a334d12b09d26cf9847f4df83dc,М,1986,2013-09-05,R,Уфа,6000,Договор на текущий счет для дебетовой карты,afec344e678f4146da3786b160e6f611,American Express Premier,2018,2021,0,0,17300,0,309600,309600,dc
61276,ab1d7a334d12b09d26cf9847f4df83dc,М,1986,2013-09-05,R,Уфа,6000,Договор на текущий счет для дебетовой карты,afec344e678f4146da3786b160e6f611,American Express Premier,2018,2021,0,0,23600,0,309600,309600,dc
55896,ab1d7a334d12b09d26cf9847f4df83dc,М,1986,2013-09-05,R,Уфа,6000,Договор на текущий счет для дебетовой карты,d67f898785f79bfd9de9704f2f15d238,MasterCard Black Edition,2018,2021,0,0,17300,0,309600,309600,dc
61277,ab1d7a334d12b09d26cf9847f4df83dc,М,1986,2013-09-05,R,Уфа,6000,Договор на текущий счет для дебетовой карты,d67f898785f79bfd9de9704f2f15d238,MasterCard Black Edition,2018,2021,0,0,23600,0,309600,309600,dc
4543,db66f231ee728fe3ebe0aa2cf3694cdf,М,1991,2011-03-30,R,Гусь-Хрустальный,0,Договор на текущий счет для дебетовой карты,937c0aa46872b96d52d19c144da85578,,-1,-1,0,0,0,0,0,0,dc
61821,ba5a8177bcbffbb1fd4cc8120768cf84,М,2000,2017-10-05,R,Бирск,0,Договор на текущий счет для дебетовой карты,c14cbdf3dddaca6c2792a9ee335deec5,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,2400,20,900,2100,3700,4100,dc
61822,ba5a8177bcbffbb1fd4cc8120768cf84,М,2000,2017-10-05,R,Бирск,0,Договор на текущий счет для дебетовой карты,9dd95ce7701826e606b6539644303e3b,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,2400,20,900,2100,3700,4100,dc
4551,45fdd0e39bf9c1b49b9d076985b73a04,М,1956,2020-06-19,R,Волгоград,0,Договор на текущий счет для дебетовой карты,1eafa436d64f3263ca72d78d545b2757,Visa Platinum Rewards,2020,2020,100,1,0,100,100,200,dc
58568,1c6cf5f07eb79315c45392c905167e10,Ж,1982,2008-04-05,R,Брянск,75000,Кредитная карта,9798621eb96455b1e4494f1239e623f5,,-1,-1,38200,2,0,0,49300,49300,dc
4553,248378c711ac5c77a3853d242c91f710,Ж,1982,2012-08-01,R,Стерлитамак,20000,Кредитная карта,e84ad7baf242e5b4b63ec06e35537f74,,-1,-1,4500,6,0,0,4500,24400,dc
54872,20b76e5764aeee7fbc45122c586926f6,Ж,1951,2006-03-02,R,Ейск,0,Договор на текущий счет для дебетовой карты,c5b5d09737ab9995cac867fafd809aac,VISA Classic Light,2020,-1,0,0,0,0,100,100,dc
54873,20b76e5764aeee7fbc45122c586926f6,Ж,1951,2006-03-02,R,Ейск,0,Договор на текущий счет для дебетовой карты,d064f71d20f0bac13e3c8c1866f18995,VISA Classic Light,2017,2020,0,0,0,0,100,100,dc
220785,efd95ba8c144f8c856d423a0488451c7,Ж,1995,2017-09-06,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,1fabd6a0da3a1dee5909a865664532e0,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,0,0,100,0,450500,450500,dc
220786,efd95ba8c144f8c856d423a0488451c7,Ж,1995,2017-09-06,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,d26eb8fddfd312ee42dd53b1704a3588,МИР СКБ ЗП,2020,-1,0,0,100,0,450500,450500,dc
4563,33d4be2bd182e66a5d36441ff7573c1e,Ж,1984,2010-12-16,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,5214de39ab8b28702b0abdb25408f5bc,Eurocard/MasterCard World,2020,2020,0,0,0,0,0,0,cc
115661,a73adfe313ecf6c44a63c145584c4896,М,1991,2013-02-11,R,Тула,0,Договор на текущий счет для дебетовой карты,e5ac086904f751c99eb6d4e4db7a2a83,Eurocard/MasterCard World,2019,2022,46600,63,24500,1300,178000,159800,dc
4567,ec46a5097471d2dde59468002743b78f,М,1955,2007-01-25,R,Уфа,0,Договор на текущий счет для дебетовой карты,87616f6dec953a96d592e9f939e083ae,,-1,-1,0,0,0,0,0,0,dc
145002,753bf90ab89f814cfbe8089c3b6c37c7,Ж,1985,2011-11-21,R,Златоуст,0,Договор на текущий счет для дебетовой карты,b190f71ca908652b744e73c587f4ec1a,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,18200,44,32700,10800,91000,87700,dc
145003,753bf90ab89f814cfbe8089c3b6c37c7,Ж,1985,2011-11-21,R,Златоуст,0,Договор на текущий счет для дебетовой карты,ee5834f6e0d88e9648f954b67a28c44a,"Дебет карта ПС МИР ""Бюджетная""",2022,-1,18200,44,32700,10800,91000,87700,dc
145004,753bf90ab89f814cfbe8089c3b6c37c7,Ж,1985,2011-11-21,R,Златоуст,0,Договор на текущий счет для дебетовой карты,202c447a53190aab45b82500e125e92d,"Дебет карта ПС МИР ""Бюджетная""",2018,-1,18200,44,32700,10800,91000,87700,dc
