,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
189925,731e488962f29e05719a487660a2dcf2,Ж,1964,2018-07-02,R,Москва,30000,Кредитная карта,35f6528096cbb0814890b0e37fe43159,,-1,-1,3100,10,0,0,30000,30000,dc
257639,a31fd1d217959a6c4e57f8ebab00d25b,Ж,1977,2021-10-15,R,Жуковский,0,Договор на текущий счет для дебетовой карты,39e5b27892c580363058a9041b8ead67,MasterCard Electronic,2021,-1,6400,1,0,0,10000,10000,dc
189953,219d6763a271d317f476b2dcd613d5bf,М,1979,2016-06-04,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,1d51f0830ba3e3631b32337219efabdd,"Дебет карта ПС МИР ""Бюджетная""",2021,2022,0,0,0,0,0,0,dc
230230,1a926f5d34267bc1e8e6bbe6820a3f0a,М,1976,2021-10-29,R,Омск,0,Договор на текущий счет для дебетовой карты,497517aa4c911afb0c66f8cf19f238da,VISA Gold,2021,-1,7700,5,3800,0,32000,32000,dc
193788,c2a850a811afd6d1d34300eee9082592,М,1986,2017-08-16,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,d2a4a06f0f1ad5fb2d4f832c52b671ad,Visa Platinum Rewards,2021,-1,13100,6,2700,1800,208400,210200,dc
263495,877e9f7dc5242fd954df996816af81ad,М,1986,2012-09-18,R,Челябинск,0,Договор на текущий счет для дебетовой карты,bc4fb451d80e8463e3fe11865f86e7b5,Visa Rewards,2021,-1,1400,1,0,0,1400,1400,cc
278165,877e9f7dc5242fd954df996816af81ad,М,1986,2012-09-18,R,Челябинск,0,Договор на текущий счет для дебетовой карты,bc4fb451d80e8463e3fe11865f86e7b5,Visa Rewards,2021,-1,0,0,0,0,1400,1400,cc
192438,c5f68ec69391e42702fbaa4f2204997d,М,1963,2021-04-07,R,Покров,0,Договор на текущий счет для дебетовой карты,ff90ec0775fde6440b1f819b1f151372,Visa Rewards,2021,-1,32700,37,0,0,108100,108100,cc
268220,65bcdd645260d65e6b286d82a4dc60d8,М,1966,2007-06-01,R,Челябинск,0,Договор на текущий счет для дебетовой карты,4fb28c5aefaab6e16ee4f749654218dc,Visa Rewards,2021,-1,149900,1,900,0,287100,287100,cc
197124,8b896cda35d2f34754f8442c070f9d28,М,1991,2016-11-24,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,d2bdfec3ab15dbe434498ea9dd71b8c7,Visa Platinum Rewards,2021,-1,800,3,700,600,20900,21400,dc
190254,c937ce2bf788d5c78cad84dce03358a8,М,1961,2015-12-16,R,Белебей,0,Договор на текущий счет для дебетовой карты,2a18dbac777680891c173933f4496f9b,Visa Platinum Rewards,2021,-1,1000,1,106100,127400,101000,228400,dc
190300,9afe5ed8089a7aeccfa6ce4f1b66cd2e,Ж,1999,2021-09-13,R,Уфа,0,Договор на текущий счет для дебетовой карты,268dd9585b1e5272f3d01f73afebd3fc,,-1,-1,0,0,0,0,0,0,dc
190315,9e26044c35141dc1fd441c32b9cab83c,Ж,1965,2010-12-17,R,Краснодар,150000,Кредитная карта,021631f83bd5fced76cabdfe7825817a,,-1,-1,98700,82,0,0,100000,100000,dc
193008,69d01d7aae8c5e2a5f3695c6afd39852,Ж,2000,2021-08-27,R,Уфа,0,Договор на текущий счет для дебетовой карты,d81a9a67faf244c9fd26788c5400fac6,Visa Platinum Rewards,2021,-1,33400,36,6800,0,64400,64400,dc
190384,ffbe71dc4f500b94b7ed9eceb7a57867,Ж,1977,2021-07-07,R,Москва,0,Договор на текущий счет для дебетовой карты,8161e5317176ab5dd8304be2ae6b91e9,Visa Rewards,2021,2021,0,0,0,0,0,0,cc
204210,c5f68ec69391e42702fbaa4f2204997d,М,1963,2021-04-07,R,Покров,75000,Кредитная карта,5d0ea1e02fa93a4288c7e6b0c99763d6,,-1,-1,32700,37,0,0,108100,108100,dc
190440,0c5a490f6f52b6b705b77b3d3b46e870,М,1983,2008-09-03,R,Салават,0,Договор на текущий счет для дебетовой карты,de95265a92ef980e2026cf43e63deb34,Visa Platinum Rewards,2021,2022,0,0,74400,200,500000,500200,dc
223848,0c5fd6fd2fdbf2dfd3ce98bcba0b3e28,Ж,1990,2010-03-09,R,Сочи,0,Договор на текущий счет для дебетовой карты,40ff47ea7d245dc67469148198f24274,Visa Rewards,2021,-1,0,0,0,0,148300,148300,cc
190512,8cbb7d8fbac517c3090faf28585a7b76,Ж,1970,2021-10-08,R,Уфа,0,Договор на текущий счет для дебетовой карты,14b34c77155c963eba86db799feabede,Visa Rewards,2021,2021,2000,3,0,0,4000,4000,cc
