,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
82021,0503f70caad12a3fc7f754417e4c40de,Ж,1968,2021-01-13,R,Томск,0,Договор на текущий счет для дебетовой карты,54f3c0a4473c953253af1fa5c5d15ab3,МИР Debit,2021,-1,800,2,1400,1600,50800,52400,dc
81278,585ba71016c025d92d90546fbcd17702,Ж,1982,2016-10-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,a1955b6564c88d6e2d73e188ec0e0e5a,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
109741,29ce2d4ce6141af09bbbe2295cfa8f50,Ж,1973,2021-01-14,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,232243b815becb52c2f7cda238312a33,Eurocard/MasterCard World,2020,-1,1700,5,0,0,29200,29200,cc
139798,1543b0debc3bedd69fa1506295080a1b,М,1984,2021-02-19,R,Смоленск,0,Договор на текущий счет для дебетовой карты,374092812f5edfce3a31566c1588c523,Eurocard/MasterCard Mass,2021,-1,48600,49,36200,10400,98600,80100,dc
136158,ba78250ce486af906caac42cb35b6c5e,Ж,1968,2008-09-09,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,edefafd3365aba25afaa65d03abe88a9,Eurocard/MasterCard World,2021,-1,1700,5,0,0,52400,52400,cc
129326,b36e14133dd37767a98cfef4ecef2bfc,М,1970,2021-02-15,R,Липецк,0,Договор на текущий счет для дебетовой карты,b6f04c7c7c6df4982bb1c831d9a41a5a,Eurocard/MasterCard Mass,2021,-1,49400,11,803100,32700,1899500,1893000,dc
108694,682f7d1751e0470957c1d72eea481b90,Ж,1984,2021-02-15,R,Пенза,0,Договор на текущий счет для дебетовой карты,b913e20595765f4b83f85efc13e908a8,VISA Gold,2021,-1,700,2,2300,3300,14300,17600,dc
127458,c4dd20bbacc7c25a7a5b312472a2c8d7,М,1987,2014-08-12,R,Краснодар,0,Договор на текущий счет для дебетовой карты,2632519daaa5bc963a80bd2e0730951c,Eurocard/MasterCard World,2021,-1,358500,10,0,0,512700,512700,cc
151619,fa1e012e6c55c959c93162f62c34aee7,М,1980,2018-09-18,R,Омск,0,Договор на текущий счет для дебетовой карты,f16a9de854f1142cf7d0a6228609ad8d,Eurocard/MasterCard Mass,2021,-1,0,0,5400,0,17800,9400,dc
81937,e85ed13ee7c0414f54cdd6b250f470ef,М,1997,2021-02-19,N,Москва,0,Договор на текущий счет для дебетовой карты,c3462f17fb510652429c967f97e3b819,,-1,-1,0,0,0,0,0,0,dc
128306,cefa208209d3e7cee509e7873742510b,М,1988,2014-06-03,R,Брянск,0,Договор на текущий счет для дебетовой карты,33dc3a69ddf82ac2a2d10693466eca55,VISA Classic,2021,2022,0,0,100,100,47800,47700,dc
81992,425bf2a6e0d3a332a9c0dd7355c541a6,Ж,1989,2013-06-18,R,Уфа,0,Договор на текущий счет для дебетовой карты,40b1927c01fd393310bf9440e7415393,Visa Platinum Rewards,2020,-1,6800,12,37900,100,131800,131900,dc
82070,9ad9f8e83f631ab85cb377a41dc8914f,М,1959,2021-02-11,R,Сергиев Посад,0,Договор на текущий счет для дебетовой карты,cf503e1fccb889473b69bc3a41f28061,,-1,-1,0,0,0,0,0,0,dc
149044,36fbd6196cd074df87b850ac83cdc929,М,1989,2021-02-13,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,951838bdade090e1758d27f56fdbd991,Visa Platinum Rewards,2021,-1,0,0,0,0,39900,39900,dc
106461,6527696ea31f12a99dfa598d2676cefd,М,2004,2018-03-29,R,Николо-Березовка,0,Договор на текущий счет для дебетовой карты,ab5ccee03bc82e56a6253986d4b67e53,Visa Platinum Rewards,2020,2022,88600,92,12100,4400,95300,97700,dc
82479,38e60adbf474afb4785170e72a84fec1,М,1983,2008-07-22,R,Уфа,0,Договор на текущий счет для дебетовой карты,1560aade0ea28c6467a6b1039d7e7cfc,Eurocard/MasterCard World,2021,2021,0,0,0,0,0,0,cc
137029,d485433c001cdcadf22d9e3c8f9b3786,Ж,1970,2021-01-16,R,Санкт-Петербург,20000,Кредитная карта,fb0341442ba5784409fadc74eaa748cc,,-1,-1,54300,55,22200,5700,70700,50300,dc
82543,49bf699b61c434adddcf4f41da753af2,Ж,1980,2011-06-30,R,Дюртюли,65000,Кредитная карта,fd0986ef0c6252bf8d8be2c85b763854,,-1,-1,100,1,0,0,100,100,dc
82544,5ff20cfc4ebad6420098bac69e2d8546,М,1998,2021-01-29,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,ec52849e0c9a2a7d3ea9c9d76c1228c1,Visa Platinum Rewards,2021,2021,100,1,0,0,100,200,dc
160863,dcd09481633deef46153b4166fc5eca9,М,1973,2007-09-19,R,Челябинск,0,Договор на текущий счет для дебетовой карты,10043156eff320338f32abba204a64bd,Visa Platinum Rewards,2021,-1,33000,84,8200,5100,65500,66000,dc
153998,4279426b634d9c24f8f476b5e420f8f1,М,2002,2021-02-01,R,Туймазы,0,Договор на текущий счет для дебетовой карты,2fbbde0fedd312d2df64001c6046c4d9,VISA Classic,2021,-1,13200,42,8500,6600,21700,26100,dc
149356,ab4839e47aaabc37ee5922a89a617a1a,М,1989,2016-12-21,R,Ростов-на-Дону,0,Договор на текущий счет для дебетовой карты,ae2fa4c8f358d285fa8233c523832581,VISA Classic,2021,-1,8600,18,2000,0,66600,66600,dc
183257,5ce09865cdf180079723303298a2aa79,Ж,1969,2021-02-19,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,2f4b15ff8e5e44304679d9ad3ebdbde8,VISA Platinum,2021,-1,0,0,0,0,150500,150500,dc
196913,3f5b26c4a02247a9288fe92bf4086114,М,1985,2010-07-06,R,Москва,0,Договор на текущий счет для дебетовой карты,d553661aeafca5f9c83888815be8b34a,Eurocard/MasterCard World,2020,-1,21100,28,0,0,37100,37100,cc
82871,8438903c663439e7db194f3997cbb475,М,1992,2021-02-02,N,Москва,0,Договор на текущий счет для дебетовой карты,054294f7639402997b77b6df543fd196,Visa Platinum Rewards,2020,2021,100,1,0,0,4400,4400,dc
82943,5f3cd42407ee4c49776b1e4e0df01391,М,1993,2021-02-24,N,Москва,0,Договор на текущий счет для дебетовой карты,75b41dd5d97fb7495140627154e8b3d4,Visa Platinum Rewards,2021,2021,200,1,0,0,200,200,dc
93210,ede0bf11afc00f8942a0003f58ce4c5a,М,1963,2010-06-03,R,Кумертау,0,Договор на текущий счет для дебетовой карты,243976992c85dbb0e26f63000202b6e0,VISA Classic,2021,-1,2500,4,1100,200,7000,7200,dc
167391,92abb3260f917e82e55664aaeb751a8b,Ж,1977,2009-11-18,R,Караидель,0,Договор на текущий счет для дебетовой карты,4e24178b98d7cb65223e43048e3f3694,МИР СКБ,2021,-1,12800,5,6100,4600,19400,24000,dc
211507,28a61f985b7bc7b89a3b8049cde81641,Ж,1984,2016-10-21,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,d26448863b4c550bedf87e05a79dd2ef,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,3600,3,4800,0,70800,70700,dc
83290,ef1961b42aead76e29b94471d098fede,Ж,1964,2021-02-11,R,Сергиев Посад,0,Договор на текущий счет для дебетовой карты,2a9b4dcbe73f56c5736971b7d0a241a8,,-1,-1,0,0,0,0,0,0,dc
132756,fe58973ebad6d096e7023eb831b9f912,Ж,1998,2020-11-27,R,Омск,0,Договор на текущий счет для дебетовой карты,298972f091973d937beb78f38883d7ed,,-1,-1,0,0,20900,3000,34900,23900,dc
83472,3ad247bd7c24a7bebdcc4bb0c7bb9d34,М,1965,2008-03-26,R,Киселёвск,0,Договор на текущий счет для дебетовой карты,596004df152788d4051fcd7ae2835a4d,,-1,-1,0,0,0,0,0,0,dc
83486,1864a57bca9b6438fad6174cd5d063d0,Ж,1975,2012-04-28,R,Смоленск,0,Договор на текущий счет для дебетовой карты,c87fe2a07cb758aa9cfd407371b68032,,-1,-1,0,0,0,0,0,0,dc
263746,4d53a60979a27c525e79eeabe90e1782,М,1988,2011-08-02,R,Москва,0,Договор на текущий счет для дебетовой карты,afef3d8722992a12679260f36711c3a7,VISA Gold,2021,-1,0,0,300,0,150800,150700,dc
276717,1f5656258afdcb84b47eee891c69043a,Ж,2006,2021-02-18,R,Салават,0,Договор на текущий счет для дебетовой карты,efc5c6415e9f7a212bb83178a6dc0908,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,100,0,4000,4000,dc
83583,077cbec29d0bf818376623dfe8e29cc4,Ж,1984,2021-01-25,R,Владимир,0,Договор на текущий счет для дебетовой карты,f1fc417835c7c417689bc827ad7c79e6,,-1,-1,0,0,0,0,0,0,dc
