,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
211870,1ec8b2835afc30e5bc0502a2f127c2f8,Ж,1992,2014-03-31,R,Калтасы,0,Договор на текущий счет для дебетовой карты,4d3daf8f5384666b9965477192f51dcf,VISA Classic,2021,-1,4200,24,2900,9500,16900,22500,dc
158215,af0a24c729c2667476fba922718d52f5,М,1941,2014-12-22,R,Владимир,0,Договор на текущий счет для дебетовой карты,8ed5e63e063d51bee3d1b1abb2375c64,Visa Platinum Rewards,2021,2021,0,0,0,0,0,0,dc
158282,f6bc4ea676cdad10bb77a4193c82a3e8,М,1982,2013-12-17,R,Казань,150000,Кредитная карта,6e928e80f15d9a5cc639286494bde843,,-1,-1,33200,86,0,0,119500,119500,dc
218290,a98a8b9d52f469a05c0fa7f4cabbf366,М,1978,2001-08-10,R,Белебей,0,Договор на текущий счет для дебетовой карты,5eb38e4a64f1f637624e84eb67cd3f69,МИР Debit,2021,-1,0,0,0,0,600,600,dc
158313,b004788ab4653627a2056df8ceadea28,М,1952,2009-09-25,R,Ейск,0,Договор на текущий счет для дебетовой карты,ee7a2c2c3cda9cf8f48f1ecfbe26eece,Visa Rewards,2021,2021,1100,1,0,0,1100,1100,cc
177491,b004788ab4653627a2056df8ceadea28,М,1952,2009-09-25,R,Ейск,0,Договор на текущий счет для дебетовой карты,ee7a2c2c3cda9cf8f48f1ecfbe26eece,Visa Rewards,2021,2021,0,0,0,0,1100,1100,cc
196111,bcda8a8d051eb1025b88199433efc3ae,Ж,1977,2013-12-20,R,Москва,0,Договор на текущий счет для дебетовой карты,bed9229d07c1cce68e50ee04f2c9252b,Visa Rewards,2021,-1,200500,125,0,0,396900,396900,cc
158414,a8a0fb7cd58b1f4a4a052bc23112d8df,Ж,1960,2021-03-24,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,613e958d3675d597d9513a6e7475b4c3,Visa Rewards,2021,2021,0,0,0,0,0,0,cc
185249,d38b2c24c33745231861598276d09283,Ж,1976,2020-08-27,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,cf350e348e18312f1bbf422dfc8a18ef,Visa Rewards,2021,-1,18400,2,0,0,30200,30200,cc
158521,4b6d15ede3da06b803b1df8633ab45a6,М,1986,2008-04-05,R,Брянск,0,Договор на текущий счет для дебетовой карты,8055997f2dded80512bef3d5f7383681,Visa Platinum Rewards,2021,2021,6100,2,400,0,6100,6100,dc
