,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
59246,201e87d21c8371e09b436d3929e10be2,М,1971,2016-09-30,R,Омск,0,Договор на текущий счет для дебетовой карты,e56f4aee16845a1128f516a99b066e47,VISA Classic Light,2020,-1,6400,28,1700,100,6500,6500,dc
59247,201e87d21c8371e09b436d3929e10be2,М,1971,2016-09-30,R,Омск,0,Договор на текущий счет для дебетовой карты,262dc93c20e68cb0d40a31a34c8e1009,Eurocard/MasterCard Gold,2020,-1,6400,28,1700,100,6500,6500,dc
52226,171b42780fd0307f5058bec324bc49ab,М,1975,2004-08-10,R,Кропоткин,87000,Кредитная карта,94846b973edd7ce239a7298ac0ef1a46,,-1,-1,0,0,53500,0,368800,368800,dc
192850,1635bfadbe06fcf2af08790457d639b3,Ж,1965,2020-08-24,R,Великий Новгород,0,Договор на текущий счет для дебетовой карты,24ffbf51ce8b1b8f835efeac81f9ca03,Eurocard/MasterCard Mass,2020,-1,1700,7,138000,99900,1156200,1186700,dc
21435,ad4e2fc70151f8d1ee21be29fba336fd,Ж,1995,2011-09-21,R,Смоленск,0,Договор на текущий счет для дебетовой карты,8132ce3fae91d7cd97358ae406d3ae2f,Eurocard/MasterCard World,2020,2021,0,0,0,0,0,0,cc
43581,5b9a9e619e26998593b9b6877e2bc681,М,1961,2020-08-18,R,Ижевск,0,Договор на текущий счет для дебетовой карты,c13186611baab26f3d0b3391dfe3a010,VISA Classic Light,2020,-1,1700,2,6000,15900,15900,24800,dc
186814,cdf29f986dbd5279302045b585a51bf1,Ж,1983,2020-08-11,R,Ковров,0,Договор на текущий счет для дебетовой карты,b9b8822aa78ebd08f2184323c6d5c2b0,,-1,-1,0,0,100,100,0,100,dc
223017,cdf29f986dbd5279302045b585a51bf1,Ж,1983,2020-08-11,R,Ковров,0,Договор на текущий счет для дебетовой карты,b9b8822aa78ebd08f2184323c6d5c2b0,,-1,-1,0,0,100,200,0,100,dc
21735,234236969c88c0d677a4edd655580e79,М,1978,2019-10-15,R,Кемерово,0,Договор на текущий счет для дебетовой карты,d8703e32ad2a166ebf3997dd1fddec56,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
46503,671ce374676b18783f213bedc4597696,М,1997,2020-08-05,R,Давлеканово,0,Договор на текущий счет для дебетовой карты,3679b74f3657f95c4c4d10988f0f05f1,МИР СКБ ЗП,2020,-1,100,2,800,0,24800,24800,dc
87273,454974ca97da885e9ead39a9db9adaa7,М,1972,2009-02-11,R,Курган,0,Договор на текущий счет для дебетовой карты,440fd29dbfc6d6b4efdca08af71a9f84,Eurocard/MasterCard World,2019,-1,8800,15,0,0,14800,14800,cc
214899,f5191022eca0a9f27f585393e2799c7c,М,1996,2020-07-29,R,Белгород,0,Договор на текущий счет для дебетовой карты,5aa9c38e0a9112bc67d65d7761263ec6,Visa Platinum Rewards,2020,-1,90200,71,510500,553600,645200,619800,dc
21811,16d983e80a9fcaa8359799c880fa3b90,Ж,1996,2015-03-11,R,Уфа,0,Договор на текущий счет для дебетовой карты,2b85354d946cdea10b7f9b2777ee319e,МИР СКБ,2020,-1,0,0,0,0,0,0,dc
34413,2c75293a463e49fc8421dea754c5c090,М,1962,2016-09-07,R,Орёл,0,Договор на текущий счет для дебетовой карты,bd842aee816bba33984e73d0a0addcde,Eurocard/MasterCard World,2020,2020,0,0,0,0,200,200,cc
21828,6dcc7e210cbd05b9a35c8f38fdd7d6c0,Ж,1992,2020-07-15,R,Сочи,0,Договор на текущий счет для дебетовой карты,bf2a0f1f25e865fef48c407c8bcd46e7,,-1,-1,0,0,0,0,0,0,dc
162028,8cb3d981f1575ddea7b6ecc71061f1a9,Ж,1970,2011-07-14,R,Москва,0,Договор на текущий счет для дебетовой карты,93f65b40f5b021409396b9e52a07766e,Eurocard/MasterCard World,2019,-1,76300,31,1500,0,161200,161200,cc
42047,dff7e8d9d1eb9d64da55add8faba9066,Ж,1986,2013-09-20,R,Янаул,0,Договор на текущий счет для дебетовой карты,cfbac5555a6c2ce4981f87ac3c0b1793,VISA Classic,2020,-1,1500,6,1000,200,13500,13600,dc
277333,894063d6270bc375771ed35daa444d6c,Ж,1968,2013-02-09,R,Уфа,0,Договор на текущий счет для дебетовой карты,c8f443d03aab31c7be70532d3fcbb45e,МИР СКБ,2020,-1,170100,56,20600,100,170100,168500,dc
21923,91a5fc7339566937df2cdd203631c3ac,М,1999,2020-08-03,R,Раевский,0,Договор на текущий счет для дебетовой карты,1a9c70b4f0607ba2e8bf0c8b29f755f4,MasterCard Electronic,2020,-1,100,1,0,0,900,900,dc
152845,dadb48ce6b7b281d68dbcfa9e7ed234f,М,1976,2012-04-18,R,Янаул,0,Договор на текущий счет для дебетовой карты,b95b0c52119b588d53a311d7a70b1d70,Eurocard/MasterCard World,2020,-1,20300,14,0,0,40700,40700,cc
154074,07061d80a15cbb5b58068790fea85eff,Ж,1996,2015-03-11,R,Уфа,0,Договор на текущий счет для дебетовой карты,85a2511e393d4b8ddf533161e9735432,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,36800,31,30700,9600,46900,55400,dc
