,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
1811,8c0d527aed779940213eac0ebdf0bcb3,Ж,1994,2012-10-15,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,5cfc090a86e988b6b1559ad31ee93b9f,"Дебет карта ПС МИР ""Бюджетная""",2021,2021,10900,37,110100,44500,122000,107900,dc
1812,8c0d527aed779940213eac0ebdf0bcb3,Ж,1994,2012-10-15,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,6cf2d456b6a23cd74d70352911eaa63e,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,10900,37,110100,44500,122000,107900,dc
1813,8c0d527aed779940213eac0ebdf0bcb3,Ж,1994,2012-10-15,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,8fdd658b00cbe606d35ecfdfc4b24276,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,10900,37,110100,44500,122000,107900,dc
89774,44cc9a8698da8ddb2adee4e40aa5b6b2,Ж,1988,2016-02-24,R,Новороссийск,1100,Договор на текущий счет для дебетовой карты,123f6c358a4563822e686a4d62cb4505,Eurocard/MasterCard Mass,2018,2020,3200,10,2500,100,45700,45700,dc
89775,44cc9a8698da8ddb2adee4e40aa5b6b2,Ж,1988,2016-02-24,R,Новороссийск,1100,Договор на текущий счет для дебетовой карты,9002aeadd860b55c7334dbb8d24c5143,Eurocard/MasterCard Mass,2020,2022,3200,10,2500,100,45700,45700,dc
78901,cbaec71c2232b20445542d58185a9b45,М,1986,2019-08-23,R,Ростов-на-Дону,0,Договор на текущий счет для дебетовой карты,ac4f3a663e105ec30eb69e9e8e011dc5,Eurocard/MasterCard World,2019,-1,87500,50,175900,229000,85900,294800,dc
145932,560f7431fbcaaca4b73fd87538bbe49d,М,1960,2006-10-28,R,Кропоткин,0,Договор на текущий счет для дебетовой карты,051d64b6ac87f9235511347991cb1eac,Eurocard/MasterCard Platinum,2020,-1,0,0,1900,300,36100,36400,dc
174490,3dfcbb030be1250402da7a71dca5e9cb,М,1958,2019-06-11,R,Набережные Челны,0,Договор на текущий счет для дебетовой карты,0c19f742a54603bfc782ddf678671684,МИР Debit,2020,-1,0,0,0,0,2900,2900,dc
98216,2c27617b650298708b048d51b6727bcf,М,2002,2017-10-03,R,Краснодар,0,Договор на текущий счет для дебетовой карты,c9837085bd3d5066c8e571eab19cd77c,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,0,0,200,200,1100,700,dc
98217,2c27617b650298708b048d51b6727bcf,М,2002,2017-10-03,R,Краснодар,0,Договор на текущий счет для дебетовой карты,0a0fc7d117b670d0136adca93f8220bc,"Дебет карта ПС МИР ""Бюджетная""",2017,2020,0,0,200,200,1100,700,dc
234116,4ddc22c8b4e45ea30306daee77e5564c,М,1967,2007-02-13,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,07fbcc369dda25c90b705edcb8fe1c30,Eurocard/MasterCard Gold,2019,2022,0,0,15000,1900,955100,956000,dc
234117,4ddc22c8b4e45ea30306daee77e5564c,М,1967,2007-02-13,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,2fd24c6353bff941f9abd4c9e3ef68d8,Eurocard/MasterCard Gold,2022,-1,0,0,15000,1900,955100,956000,dc
1833,4b14bf595be850d09093fd2886a05eaa,М,1981,2007-10-25,R,Краснодар,0,Договор на текущий счет для дебетовой карты,e8cb49b8f2cae2c4d0823da5b3eba413,,-1,-1,0,0,0,0,0,0,dc
1834,99e1eef69cb77d84830f1bcbc623208a,М,1989,2019-07-08,R,Кунгур,0,Договор на текущий счет для дебетовой карты,65434685f07e3e35a982c6a966905dfa,,-1,-1,0,0,0,0,0,0,dc
9426,054c73c50ee705a61fd981a02c00c9fc,М,1968,2020-04-21,R,Благовещенск,0,Договор на текущий счет для дебетовой карты,d8757ded07c66e84f2e660c8192dc8d9,MasterCard Electronic,2019,-1,0,0,0,0,300,400,dc
222271,d66b728b7d8749264643e71405085ac9,М,1992,2016-06-22,R,Химки,0,Договор на текущий счет для дебетовой карты,97370d5a516c1fd115a8ff16e8a61e44,VISA Classic,2019,-1,0,0,6400,100,350000,350000,dc
222272,d66b728b7d8749264643e71405085ac9,М,1992,2016-06-22,R,Химки,0,Договор на текущий счет для дебетовой карты,127c1217e3f272125152aaa1df97425c,VISA Classic,2016,2020,0,0,6400,100,350000,350000,dc
1838,831c6e8391ff016f17bf6e558b83d863,М,1984,2006-11-01,R,Уфа,0,Договор на текущий счет для дебетовой карты,a9da93c51816a93ae9237eba15a475ef,,-1,-1,0,0,0,0,0,0,dc
1839,9d52a7e2cb86f70a87692bad4cb88371,М,1985,2011-09-01,R,Караидель,0,Договор на текущий счет для дебетовой карты,1047da7c3df17cf599814aaa82111528,,-1,-1,0,0,0,0,0,0,dc
218138,8b081812f425fdf707dedababd6809c4,Ж,1996,2019-10-17,R,Ростов-на-Дону,0,Договор на текущий счет для дебетовой карты,592ec91e26988c369fd6a1fb806c0d7a,VISA Gold,2019,-1,13200,29,20400,2700,343600,329100,dc
