,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
3628,7137c4633988b25df2af0a41c77adf76,Ж,1961,2014-08-07,R,Уфа,0,Договор на текущий счет для дебетовой карты,b6f269d38deac554e163a3e6b7e8f6f0,VISA Classic Light,2016,2020,0,0,0,0,0,0,dc
3629,7137c4633988b25df2af0a41c77adf76,Ж,1961,2014-08-07,R,Уфа,0,Договор на текущий счет для дебетовой карты,163eacfb1888397ca6d12eb0e8f1871a,VISA Classic Light,2019,2020,0,0,0,0,0,0,dc
26150,0b4c9f5dd8bd0f0cdb975e786d835b38,Ж,1964,2019-12-03,R,Уфа,0,Договор на текущий счет для дебетовой карты,431e529777ec5d90f0a73f02c551c92d,Eurocard/MasterCard Platinum,2020,-1,1500,5,1600,0,29300,29300,dc
197300,79a323a93b0e7fc9fe7d8c3f45d71fde,Ж,1987,2016-10-18,R,Москва,0,Договор на текущий счет для дебетовой карты,c20460f58a190e9f09e6979bdb48f88f,Eurocard/MasterCard World,2019,-1,39900,10,0,0,51700,51700,cc
109555,e8e394cd60bf8fcca2b19822dae50d70,М,1965,2005-12-22,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,4b2be1295d76235b9dddd47479d3bf5f,Eurocard/MasterCard World,2019,-1,11400,56,0,0,74900,74900,cc
232718,a1e2acfab3deb2d6756c6591838be2c7,Ж,1968,2019-09-13,R,Языково,0,Договор на текущий счет для дебетовой карты,f024f83d77885f8f935bd81ae0c92953,МИР СКБ,2019,-1,81300,3,46800,700,156800,101000,dc
215211,96506b8a0ed78e635c87b677b39746c4,Ж,1984,2013-04-18,R,Давлеканово,0,Договор на текущий счет для дебетовой карты,1db48faac76555b510d57f346466f203,МИР СКБ,2018,2021,1500,4,5300,900,66300,67000,dc
215212,96506b8a0ed78e635c87b677b39746c4,Ж,1984,2013-04-18,R,Давлеканово,0,Договор на текущий счет для дебетовой карты,967006a9f60cae6622c18cef44616ba0,МИР СКБ,2020,-1,1500,4,5300,900,66300,67000,dc
243110,9cb3e143d676bec33aa4ff4b07e78819,М,1962,2010-08-25,R,Уфа,3000,Договор на текущий счет для дебетовой карты,46907be79a9dd3fa4ebe41d148347159,МИР СКБ ЗП,2018,2021,28000,39,117500,247200,1573100,1815200,dc
243111,9cb3e143d676bec33aa4ff4b07e78819,М,1962,2010-08-25,R,Уфа,3000,Договор на текущий счет для дебетовой карты,7e9cc0a1936920bd5b29491b9cca6b50,VISA Classic,2017,2020,28000,39,117500,247200,1573100,1815200,dc
243112,9cb3e143d676bec33aa4ff4b07e78819,М,1962,2010-08-25,R,Уфа,3000,Договор на текущий счет для дебетовой карты,7fc69ff09239db314ebb5e62c1ea07f8,VISA Classic,2020,-1,28000,39,117500,247200,1573100,1815200,dc
30558,c166d08a4fbbcc9ccc5d82e465e6e8b7,Ж,1996,2019-01-23,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,6718df13d36bce3f2acddf3ea1b25b4a,VISA Classic,2019,2022,11400,32,5600,0,61100,61100,dc
3647,53471d75e6b481967674889126f6800f,Ж,1974,2020-03-10,R,Владимир,0,Договор на текущий счет для дебетовой карты,59a2f17b96a57e30643141bc7a4b4757,,-1,-1,0,0,0,0,0,0,dc
177097,577dd2663c45aa1d743fb8400f26f192,Ж,1972,2009-02-17,R,Сибай,0,Договор на текущий счет для дебетовой карты,5346683b394aace4a0def2462bc4319b,Eurocard/MasterCard Gold,2019,2021,0,0,178000,0,754100,312400,dc
68273,452dcd1cfbe599601809056f85c9e50b,М,2004,2015-09-22,R,Москва,23600,Договор на текущий счет для дебетовой карты,3eb1f58a2a115a18688c175a55505ea5,МИР Debit,2020,-1,20600,16,8300,500,27100,27600,dc
68274,452dcd1cfbe599601809056f85c9e50b,М,2004,2015-09-22,R,Москва,23600,Договор на текущий счет для дебетовой карты,a7968fc1e7a0879b34bedf6144c5d854,МИР Debit,2019,2021,20600,16,8300,500,27100,27600,dc
68275,452dcd1cfbe599601809056f85c9e50b,М,2004,2015-09-22,R,Москва,23600,Договор на текущий счет для дебетовой карты,ab3e7c522690e0dfe799008921f86df9,VISA Classic Light,2015,2018,20600,16,8300,500,27100,27600,dc
3653,4cfa59b874e0f82b7c0a4b1f04a080ed,Ж,1972,2008-08-12,R,Сибай,65000,Кредитная карта,132dc88d009ce4ec58f4851a5faf3be3,,-1,-1,0,0,0,0,0,0,dc
259845,03d4e5f2b511bae6145104045e6430ea,М,1969,2014-05-27,R,Смоленск,150000,Кредитная карта,e8ac8749bad137e9190abfbc0d87a6d9,,-1,-1,79600,4,2200,3800,160100,162000,dc
216539,bafbed470392a8e37eab53bef3bd1fc5,Ж,1982,2008-09-10,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,21bed3054ab387c38bb94af41e81d149,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,10200,7,91800,149600,272700,279100,dc
216540,bafbed470392a8e37eab53bef3bd1fc5,Ж,1982,2008-09-10,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,5ddef6b0eac642c546a4d6dde27ae600,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,10200,7,91800,149600,272700,279100,dc
