,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
31959,5fcd7a48c113ec2fb0811ba41142efc6,М,1987,2008-04-14,R,Кунгур,0,Договор на текущий счет для дебетовой карты,de504dd3750e94520181ead7197e069c,МИР Debit,2020,2021,0,0,0,0,0,0,dc
57090,f2f3a42216aae2de8196bd2ef68b9a15,М,1975,2020-09-28,R,Кунгур,0,Договор на текущий счет для дебетовой карты,ebe61fe374fb50acb4be88e206cb0712,VISA Classic Light,2020,-1,7300,28,1800,4200,13500,11900,dc
198104,6b883f832f4e9369f12c30db7efd9276,Ж,1982,2020-09-16,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,fc0c0598f7a0600cd1368dc69e71180d,,-1,-1,0,0,0,0,6000,6000,dc
196173,66200844319336bf864e735007c57449,Ж,1977,2011-11-10,R,Толбазы,0,Договор на текущий счет для дебетовой карты,daef8dc5aefda613cb2de563fea658ef,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,0,0,0,0,22400,22400,dc
40150,bec8586aff4b5f534a072384796a34ab,Ж,1949,2015-04-16,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,4865fab3a6ad9ead8cfc37428841e8f4,МИР СКБ,2020,-1,0,0,0,0,100,100,dc
40151,bec8586aff4b5f534a072384796a34ab,Ж,1949,2015-04-16,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,6edd595a19985db411f46c3df7dbaaed,МИР СКБ,2020,-1,0,0,0,0,100,100,dc
43698,1961f26830e4daf3deb703fa1dea831e,Ж,2004,2020-09-15,R,Клинцы,0,Договор на текущий счет для дебетовой карты,504686b2be2fff993c529bed823b06ea,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,1100,17,800,100,2700,1400,dc
32129,f3ca5abc138b3c43d1e8ca85854d418b,Ж,1982,2008-04-29,R,Янаул,0,Договор на текущий счет для дебетовой карты,77d267b57090238e2096c44d7e52b0c1,Visa Platinum Rewards,2020,2020,0,0,0,0,0,0,dc
39655,c84398c8a4df5babcfb7ab8bf8f53fc9,Ж,1991,2020-09-25,R,Челябинск,0,Договор на текущий счет для дебетовой карты,4b3f20a7fc51f11c84f4956a088e2991,VISA Gold,2020,-1,1700,7,2200,0,14100,14100,dc
32183,e5d86d625427ca64b6f2c6ba40012d02,М,1973,2020-09-14,R,Краснодар,0,Договор на текущий счет для дебетовой карты,6029debe40f334e4912d504ff8a5c4f5,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
