,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
267151,4086581d88b76d7813b920274c79a475,М,1997,2021-12-17,R,Москва,0,Договор на текущий счет для дебетовой карты,0d600e3c8c050a60dd36f55cb8402dac,VISA Classic,2021,-1,0,0,13400,17200,65700,82800,dc
258163,d8b833da4b13ffed78a2bc4650716653,М,1966,2021-12-07,N,Гусь-Хрустальный,0,Договор на текущий счет для дебетовой карты,f178b8617f0abafcd0aba3b430103b00,Visa Platinum Rewards,2021,-1,0,0,9200,200,116300,106500,dc
216044,9fbc704d003b4239da4d3cea944fdf0c,М,2000,2021-11-25,N,Уфа,0,Договор на текущий счет для дебетовой карты,14f45986c0289aaa73137a20369798bb,,-1,-1,0,0,0,0,0,0,dc
216171,1721a63f1cba29788b2a6ea960a9aa29,М,1980,2006-05-05,R,Салават,0,Договор на текущий счет для дебетовой карты,3904e7d5f57bf37e02506d07f255e585,МИР СКБ ЗП,2021,-1,1300,5,600,0,5400,5400,dc
216190,2db6e58e02b37e98302f3b4aea27eff5,Ж,1970,2009-09-16,R,Учалы,0,Договор на текущий счет для дебетовой карты,1d51826a5c8575d669a393445fe7e576,Visa Platinum Rewards,2021,2022,0,0,1700,200,10100,10300,dc
223415,349475d07c87fb669413d6a13a33dbbf,Ж,1992,2019-10-25,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,ab8136ea3be520cb7d03767fca58d893,Visa Rewards,2021,-1,0,0,0,0,150000,150000,cc
216200,2e21e62e4ea0dcf9507c3343c37bc4ef,Ж,1991,2021-12-08,R,Краснодар,0,Договор на текущий счет для дебетовой карты,0532a88da664588f05479c95508e1569,,-1,-1,0,0,0,0,0,0,dc
281826,d6a1ca3723b771f0c3045ba11d8f9511,М,1987,2019-01-29,R,Бийск,0,Договор на текущий счет для дебетовой карты,ff32e6c0501d566538855d4619bdb65b,Visa Rewards,2021,-1,900,2,0,0,52300,52300,cc
281514,63b559e37240469c9488d947ab0c3c0e,М,1983,2012-03-30,R,Саратов,0,Договор на текущий счет для дебетовой карты,6d9feef15ba099f49010ba89a69b7f2c,Visa Rewards,2021,-1,6700,15,0,0,11400,11400,cc
258199,e18d25b169b1699051a670cabaec4941,Ж,1968,2020-09-14,R,Ижевск,0,Договор на текущий счет для дебетовой карты,87747c2eed31c1c232b068a72a3ad035,Visa Rewards,2021,-1,50900,42,0,0,84700,84700,cc
