,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
215210,fe29085982fd8af7e7927d1d6ab174ad,Ж,1991,2008-09-12,R,Туймазы,0,Договор на текущий счет для дебетовой карты,534eab4460131857f22899dcbd2480ce,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,0,0,3600,1900,76800,78700,dc
907,5471bc0e5d0a6b4eebeaa6b4e69e676a,Ж,1999,2014-06-04,R,Бирск,0,Договор на текущий счет для дебетовой карты,8a9dfca8246355691254c89f1f62851f,МИР СКБ,2017,2021,0,0,0,0,0,0,dc
37890,a6070432013caacd4ddad8ec2871741d,М,1962,2019-09-13,R,Сарапул,0,Договор на текущий счет для дебетовой карты,dca308b34231ee4d58bc6e8881159392,Eurocard/MasterCard Mass,2019,-1,0,0,6900,100,238000,238100,dc
911,44792f8f79d6fcba5d791191a0c9fd69,М,1984,2018-12-07,R,Набережные Челны,0,Договор на текущий счет для дебетовой карты,5b34cdab04d1261b80f3df41249d6882,,-1,-1,0,0,0,0,0,0,dc
264490,7ba3bbc9a4796681a22ea0c6ee337c65,М,1974,2020-05-15,R,Москва,0,Договор на текущий счет для дебетовой карты,0597b23b631f3e8c5169ab1975fa4cec,Eurocard/MasterCard Mass,2020,-1,8900,50,8500,2800,47300,49900,dc
172593,41d465d6c66507da4ba6ce73f433c5b0,Ж,1956,2009-01-31,R,Брянск,3000,Договор на текущий счет для дебетовой карты,51f273f6f8a4204afbe920ad0fe97581,МИР Debit,2020,-1,117500,6,98200,32400,117500,33200,dc
172594,41d465d6c66507da4ba6ce73f433c5b0,Ж,1956,2009-01-31,R,Брянск,3000,Договор на текущий счет для дебетовой карты,a7dc774dc3651efe78463f1063b5a7f7,VISA Gold,2018,2021,117500,6,98200,32400,117500,33200,dc
917,8d021f4bb406018c1f20660fbd89702c,М,1969,2019-11-05,R,Воронеж,0,Договор на текущий счет для дебетовой карты,7e835ff446afb3d881a9b351c0e65647,Visa Platinum Rewards,2019,2021,100,1,600,0,1200,1200,dc
918,ab4eacf6b24c563c116ecfd0ab114454,М,1985,2018-12-19,R,Москва,200,Договор на текущий счет для дебетовой карты,0a9eed133484ed6fb76b2428c344e118,VISA Classic,2021,-1,11400,23,6100,1000,33300,34100,dc
263641,46d2e2ba3a91049dec8524ad719b1c6f,Ж,2002,2018-09-14,R,Туймазы,0,Договор на текущий счет для дебетовой карты,a02f3032c5d284215288511ae3083946,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,5000,4,300,500,10800,10100,dc
263642,46d2e2ba3a91049dec8524ad719b1c6f,Ж,2002,2018-09-14,R,Туймазы,0,Договор на текущий счет для дебетовой карты,f9f010a6513ad2effb8ae2c2bbec6551,"Дебет карта ПС МИР ""Бюджетная""",2018,-1,5000,4,300,500,10800,10100,dc
140781,07a31eb0edc7959483e338e3917acf24,Ж,2003,2019-09-18,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,88c1443cdbdd9749a73e55948d56e850,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,1000,9,100,0,1800,1700,dc
96512,879a19e1839ad0804aa1fd1300db3b20,М,1984,2019-07-05,R,Омск,0,Договор на текущий счет для дебетовой карты,104e159787e9b14ae4ff08e51b7cfa89,VISA Classic,2019,-1,14100,44,7200,1100,226700,221900,dc
96513,879a19e1839ad0804aa1fd1300db3b20,М,1984,2019-07-05,R,Омск,0,Договор на текущий счет для дебетовой карты,d938bf48f1bcb1283aa05551f7654675,VISA Classic,2022,-1,14100,44,7200,1100,226700,221900,dc
78866,4a953740070619dcdb410200f3dfc6c1,Ж,1980,2016-10-20,R,Белово,0,Договор на текущий счет для дебетовой карты,b5594c4d901475cd496b359c18439eb9,VISA Classic Light,2020,-1,6900,14,12700,15000,202800,217500,dc
78867,4a953740070619dcdb410200f3dfc6c1,Ж,1980,2016-10-20,R,Белово,0,Договор на текущий счет для дебетовой карты,889173d4ff95e7cd99c0b472df81a2a6,VISA Classic Light,2017,2021,6900,14,12700,15000,202800,217500,dc
