,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
91839,f08b878388e4278da9a9a17bdee9690f,М,1992,2017-07-14,R,Краснодар,0,Договор на текущий счет для дебетовой карты,508822297ef5d9c09182f2c0ec4df9e3,VISA Classic,2020,2020,100,1,4100,12200,24100,34400,dc
2720,d694b235a5a58209abbdf3cbede6d923,Ж,1960,2018-11-07,R,Тверь,0,Договор на текущий счет для дебетовой карты,181a2857df87d62bda0d31b0cd3a5662,Eurocard/MasterCard World,2020,2020,0,0,0,0,0,0,cc
70021,3e23019d638d431c95be8fb732869edd,Ж,1979,2016-10-20,R,Аскино,0,Договор на текущий счет для дебетовой карты,b5472eb43c401514064834be3c2afc37,VISA Classic,2020,-1,2300,5,1200,2400,13100,14800,dc
2724,7c851257ef3307e2857bbb2a781d0a88,Ж,1988,2017-09-19,R,Салават,0,Договор на текущий счет для дебетовой карты,9e6b05e71e1f5059ac124607f446b89e,Eurocard/MasterCard Platinum,2020,2021,0,0,700,0,21300,21300,dc
81067,85c09522c7b3657088389c7558bc6eab,Ж,2002,2012-12-24,R,Москва,600,Договор на текущий счет для дебетовой карты,c116e847a0ad12ea7f37ac4efe1e79e7,VISA Classic,2020,-1,10900,22,68600,9100,1010900,1009000,dc
81068,85c09522c7b3657088389c7558bc6eab,Ж,2002,2012-12-24,R,Москва,600,Договор на текущий счет для дебетовой карты,140cbd3733b3abf38adaecbbcc1ddbdc,VISA Classic,2019,2020,10900,22,68600,9100,1010900,1009000,dc
2731,e215e8208c143e0ba72ab7cc3be42789,Ж,1997,2020-01-27,N,Москва,14000,Договор на текущий счет для дебетовой карты,caf5957e52fbd95980a9408e3964ce8b,VISA Classic Light,2020,-1,4400,12,8800,14000,15100,29100,dc
2732,28fb1a2276d1bb12a2dd5fd9a8836fa2,М,1983,2018-12-14,N,Смоленск,0,Договор на текущий счет для дебетовой карты,8c8b5af7738e3d0fa27b75d981ff8f6e,VISA Classic Light,2020,2021,8200,33,8500,200,21600,18300,dc
2733,d4b2adaafe517488fdfc90fe768967d9,М,1987,2020-06-16,R,Приютово,0,Договор на текущий счет для дебетовой карты,72cbda78f05dc46bf391823472e3e1f3,Visa Platinum Rewards,2020,2021,2300,11,400,200,2300,2400,dc
43703,eec6354ea4ec5333fd33d8b2e338b327,М,1959,2018-11-21,R,Омск,0,Договор на текущий счет для дебетовой карты,dac727d023121caede3898421704dfbf,МИР Debit,2021,-1,15500,17,7400,4000,95500,95400,dc
43704,eec6354ea4ec5333fd33d8b2e338b327,М,1959,2018-11-21,R,Омск,0,Договор на текущий счет для дебетовой карты,48a5d04d42f4ee4a8b7cb23a46285f92,VISA Classic,2018,-1,15500,17,7400,4000,95500,95400,dc
178013,676021ed13a390e75894069fdd950cff,М,1975,2012-07-30,R,Брянск,0,Договор на текущий счет для дебетовой карты,78186f5409413c9b38e48baa2e8fb2cc,Priority Pass,2020,-1,0,0,36500,70500,143400,213900,dc
178014,676021ed13a390e75894069fdd950cff,М,1975,2012-07-30,R,Брянск,0,Договор на текущий счет для дебетовой карты,518c05557c887fefe80e81a7e8bb354b,VISA Infinite,2020,-1,0,0,36500,70500,143400,213900,dc
173281,1d3924c7e965d6acc8fd87b545852c53,М,1963,2017-11-22,N,Смоленск,0,Договор на текущий счет для дебетовой карты,d6703e1c23e07287fc7fa308cff6c1c9,VISA Classic Light,2017,2021,19000,18,31700,28500,154100,154800,dc
173282,1d3924c7e965d6acc8fd87b545852c53,М,1963,2017-11-22,N,Смоленск,0,Договор на текущий счет для дебетовой карты,c726a13b1353e54a5d2fdb616264baff,VISA Classic Light,2020,-1,19000,18,31700,28500,154100,154800,dc
2745,5ac96f65185cc68afb0fb96de2ecdffc,М,1973,2020-06-05,R,Кемерово,0,Договор на текущий счет для дебетовой карты,53c59a060f603369e5f9093b7b8fa18b,,-1,-1,0,0,0,0,0,0,dc
256662,03ea15e9ed2cf1581a31bad985eec39f,М,1967,2006-10-21,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,4c55c6ca3f6f55bec1e31ab99375fed5,Visa Platinum Rewards,2019,-1,18600,10,899500,12400,1218600,12500,dc
67275,9c4f157fc00bc2d38248fdbcd2b844ea,Ж,2003,2019-09-23,R,Туапсе,0,Договор на текущий счет для дебетовой карты,d6f12bb66e3f3dc8edf4c29a2e654296,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,3200,3,500,1400,3200,2000,dc
2748,28517ac21140a333d48d0f9c40fc815e,Ж,1965,1999-01-01,R,Чишмы,0,Договор на текущий счет для дебетовой карты,9f55fa1fa255c06416a24a5d2b145330,,-1,-1,0,0,0,0,0,0,dc
2749,a93a8fe9ec2e30f8eb1ddfc28d9e0ba0,Ж,1989,2010-04-08,R,Уфа,100,Договор на текущий счет для дебетовой карты,79684d0055b157647548927e0e14ef48,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,25400,49,6500,20000,33800,50100,dc
135700,87e9ad08500d53a58e595c284013deb2,Ж,1960,2009-01-01,R,Уфа,0,Договор на текущий счет для дебетовой карты,a7d52f3e9898aed5674fc8b5ac2cc3f9,Eurocard/MasterCard World,2019,-1,17600,11,100,400,390500,390900,cc
55274,73937137a7eae30413839d2c5b360ee7,Ж,1961,2007-08-15,R,Раевский,0,Договор на текущий счет для дебетовой карты,22630e6db95ef2eccf7dbe523dae1e73,Eurocard/MasterCard World,2020,-1,43600,17,0,0,84600,84600,cc
242746,6cd5237a7b14758870d57db822ca82d9,М,1981,2019-08-22,R,Колпино,0,Договор на текущий счет для дебетовой карты,166655bcce1fc79c4c93cfa08d07ad66,VISA Classic Light,2019,-1,0,0,2500,500,352200,352000,dc
215009,6eb6508bdd2b209b9e0ac510fef805ae,Ж,1994,2015-09-16,R,Краснодар,0,Договор на текущий счет для дебетовой карты,1a7eaa259a4915ff15c71bb2aa7c8536,Visa Platinum Rewards,2020,2021,0,0,0,0,70000,70000,dc
244507,3cda6e017ef57808b7841adb2969b400,М,1976,2016-06-22,N,Москва,0,Договор на текущий счет для дебетовой карты,1edaf01b7f0ee3b5cd949545d0600164,MasterCard Electronic,2019,2021,0,0,2400,0,84300,84000,dc
244508,3cda6e017ef57808b7841adb2969b400,М,1976,2016-06-22,N,Москва,0,Договор на текущий счет для дебетовой карты,25729ef0b544f26ac31a499984fda713,MasterCard Electronic,2021,-1,0,0,2400,0,84300,84000,dc
2760,73c430ad9feb9b3b98d38bb52fcbb56b,Ж,1970,2010-11-11,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,77397e4ee577fc4dc453384c9787dfdb,"Дебет карта ПС МИР ""Бюджетная""",2017,2020,0,0,0,0,0,0,dc
214771,4353ea0e6ae3ac36ebcebac8a786972f,М,1962,2019-06-14,R,Юрга,0,Договор на текущий счет для дебетовой карты,7fc7b4f2f64354d8618961703098d294,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,700,1,7700,0,53700,50000,dc
281784,9bdf692052290a39c0ad746dc0b9d1b0,Ж,1960,2015-11-11,R,Невинномысск,600,Договор на текущий счет для дебетовой карты,65cfda2cc5f2189858cb185a8e72265d,VISA Classic,2018,2019,0,0,1600,0,50000,50000,dc
253465,00c1c8c87637c97f195ef15ebfee0e37,Ж,1965,2012-05-04,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,d31107a5702832e174c41539ea3b1f3f,МИР Debit,2018,2021,7500,21,6000,1400,218500,213000,dc
